OBJECTID,SSL,BLDG_NUM,CMPLX_NUM,AYB,YR_RMDL,EYB,ROOMS,BEDRM,BATHRM,HF_BATHRM,HEAT,HEAT_D,AC,FIREPLACES,SALEDATE,PRICE,QUALIFIED,SALE_NUM,LIVING_GBA,USECODE,LANDAREA,GIS_LAST_MOD_DTTM
28715,0280    2200,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2015-08-03T00:00:00.000Z,466000,Q,4,720,16,369,2018-07-22T18:01:38.000Z
28716,0280    2201,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2016-03-22T00:00:00.000Z,462500,Q,6,795,16,398,2018-07-22T18:01:38.000Z
28717,0280    2202,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2016-08-19T00:00:00.000Z,0,U,5,663,16,332,2018-07-22T18:01:38.000Z
28718,0280    2203,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2012-08-16T00:00:00.000Z,451500,Q,1,826,16,411,2018-07-22T18:01:38.000Z
28719,0280    2204,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2004-04-01T00:00:00.000Z,334250,Q,1,679,16,342,2018-07-22T18:01:38.000Z
28720,0280    2205,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2003-04-03T00:00:00.000Z,270000,Q,1,690,16,347,2018-07-22T18:01:38.000Z
28721,0280    2206,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2004-07-06T00:00:00.000Z,337400,Q,1,690,16,350,2018-07-22T18:01:38.000Z
28722,0280    2207,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2010-11-24T00:00:00.000Z,399900,Q,1,777,16,382,2018-07-22T18:01:38.000Z
28723,0280    2208,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2009-06-09T00:00:00.000Z,359900,Q,1,776,16,382,2018-07-22T18:01:38.000Z
28724,0280    2209,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2011-03-07T00:00:00.000Z,0,U,1,795,16,255,2018-07-22T18:01:38.000Z
28725,0280    2210,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2011-06-08T00:00:00.000Z,329000,U,1,663,16,337,2018-07-22T18:01:38.000Z
28726,0280    2211,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2013-09-09T00:00:00.000Z,555500,Q,1,876,16,414,2018-07-22T18:01:38.000Z
28727,0280    2212,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2017-03-02T00:00:00.000Z,500000,Q,6,679,16,354,2018-07-22T18:01:38.000Z
28728,0280    2213,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2003-12-03T00:00:00.000Z,284900,Q,1,696,16,350,2018-07-22T18:01:38.000Z
28729,0280    2214,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2017-12-29T00:00:00.000Z,575000,Q,6,698,16,348,2018-07-22T18:01:38.000Z
28730,0280    2215,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2003-04-10T00:00:00.000Z,269900,Q,1,781,16,382,2018-07-22T18:01:38.000Z
28731,0280    2216,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2013-07-05T00:00:00.000Z,0,U,1,779,16,382,2018-07-22T18:01:38.000Z
28732,0280    2217,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2017-06-20T00:00:00.000Z,550000,Q,6,800,16,398,2018-07-22T18:01:38.000Z
28733,0280    2218,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2008-02-14T00:00:00.000Z,374500,Q,1,663,16,332,2018-07-22T18:01:38.000Z
28734,0280    2219,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2013-09-30T00:00:00.000Z,500000,Q,1,824,16,410,2018-07-22T18:01:38.000Z
28735,0280    2220,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2003-05-06T00:00:00.000Z,289900,Q,1,679,16,345,2018-07-22T18:01:38.000Z
28736,0280    2221,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2005-04-25T00:00:00.000Z,412268,Q,1,690,16,348,2018-07-22T18:01:38.000Z
28737,0280    2222,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2002-12-31T00:00:00.000Z,265000,Q,1,694,16,348,2018-07-22T18:01:38.000Z
28738,0280    2223,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2017-08-08T00:00:00.000Z,504000,Q,6,771,16,378,2018-07-22T18:01:38.000Z
28739,0280    2224,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2018-06-18T00:00:00.000Z,519000,Q,6,781,16,383,2018-07-22T18:01:38.000Z
28740,0280    2225,1,2644,1989,2002,1989,3,1,1,0,0,No Data,Y,1,2017-07-05T00:00:00.000Z,492000,Q,5,700,16,353,2018-07-22T18:01:38.000Z
28741,0280    2226,1,2644,1989,2002,1989,4,2,1,0,1,Forced Air,Y,1,2016-07-25T00:00:00.000Z,498000,Q,4,711,16,363,2018-07-22T18:01:38.000Z
28742,0280    2227,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2016-05-19T00:00:00.000Z,0,U,5,674,16,340,2018-07-22T18:01:38.000Z
28743,0280    2228,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2014-04-22T00:00:00.000Z,433900,Q,1,726,16,357,2018-07-22T18:01:38.000Z
28744,0280    2229,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2016-12-28T00:00:00.000Z,479000,Q,6,720,16,360,2018-07-22T18:01:38.000Z
28745,0280    2230,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2013-03-04T00:00:00.000Z,417028,Q,1,733,16,367,2018-07-22T18:01:38.000Z
28746,0280    2231,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2018-03-14T00:00:00.000Z,520000,Q,5,694,16,347,2018-07-22T18:01:38.000Z
28747,0280    2232,1,2644,1989,2002,1989,3,1,1,0,1,Forced Air,Y,1,2013-04-18T00:00:00.000Z,425000,Q,1,733,16,362,2018-07-22T18:01:38.000Z
28748,0368    2026,1,2569,1927,2002,1927,5,2,2,1,1,Forced Air,N,1,2016-05-10T00:00:00.000Z,887500,U,3,1221,16,916,2018-07-22T18:01:38.000Z
28749,0368    2027,1,2569,1927,2002,1927,4,1,1,1,1,Forced Air,N,1,2013-03-12T00:00:00.000Z,625000,U,1,1090,16,837,2018-07-22T18:01:38.000Z
28750,0368    2030,1,2735,1921,2005,1921,5,3,2,0,1,Forced Air,Y,0,2018-06-25T00:00:00.000Z,670000,Q,3,1212,16,941,2018-07-22T18:01:38.000Z
28751,0368    2031,1,2735,1921,2005,1921,3,1,1,0,1,Forced Air,Y,0,2014-07-09T00:00:00.000Z,440000,Q,3,613,16,652,2018-07-22T18:01:38.000Z
28752,0368    2032,1,2735,1921,2005,1921,3,1,1,0,1,Forced Air,Y,0,2011-07-13T00:00:00.000Z,312000,Q,1,530,16,470,2018-07-22T18:01:38.000Z
28753,0368    2033,1,2873,1917,2006,1919,4,2,2,0,8,Ht Pump,Y,0,2011-01-10T00:00:00.000Z,379990,Q,1,945,16,726,2018-07-22T18:01:38.000Z
28754,0273    2061,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2007-07-23T00:00:00.000Z,585000,Q,1,1027,17,184,2018-07-22T18:01:38.000Z
28755,0273    2062,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2010-08-06T00:00:00.000Z,525000,Q,1,1013,17,184,2018-07-22T18:01:38.000Z
28756,0273    2063,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2011-09-16T00:00:00.000Z,555000,Q,1,1081,17,184,2018-07-22T18:01:38.000Z
28757,0273    2064,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2013-08-07T00:00:00.000Z,665000,Q,1,1081,17,184,2018-07-22T18:01:38.000Z
28758,0273    2065,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2018-05-31T00:00:00.000Z,806500,Q,3,1188,17,226,2018-07-22T18:01:38.000Z
28759,0273    2066,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2007-12-05T00:00:00.000Z,592000,Q,1,1076,17,184,2018-07-22T18:01:38.000Z
28760,0273    2067,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2012-05-23T00:00:00.000Z,435000,Q,1,884,17,158,2018-07-22T18:01:38.000Z
28761,0273    2068,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2010-04-02T00:00:00.000Z,435000,Q,1,858,17,158,2018-07-22T18:01:38.000Z
28762,0273    2069,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2018-04-12T00:00:00.000Z,559000,Q,3,853,17,158,2018-07-22T18:01:38.000Z
28763,0273    2070,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,1,2016-01-12T00:00:00.000Z,486250,Q,2,883,17,158,2018-07-22T18:01:38.000Z
28764,0273    2071,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2008-11-24T00:00:00.000Z,429900,Q,1,873,17,144,2018-07-22T18:01:38.000Z
28765,0273    2072,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,1,2005-08-19T00:00:00.000Z,337800,Q,1,685,17,144,2018-07-22T18:01:38.000Z
28766,0273    2073,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2005-08-09T00:00:00.000Z,384425,Q,1,744,17,144,2018-07-22T18:01:38.000Z
28767,0273    2074,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2011-01-12T00:00:00.000Z,549000,Q,1,988,17,184,2018-07-22T18:01:38.000Z
28768,0273    2075,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2005-10-03T00:00:00.000Z,619000,Q,1,985,17,184,2018-07-22T18:01:38.000Z
28769,0273    2076,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2007-09-06T00:00:00.000Z,545000,Q,1,920,17,184,2018-07-22T18:01:38.000Z
28770,0273    2077,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-11-07T00:00:00.000Z,635000,Q,1,1055,17,184,2018-07-22T18:01:38.000Z
28771,0273    2078,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2017-09-19T00:00:00.000Z,679900,Q,3,1027,17,184,2018-07-22T18:01:38.000Z
28772,0273    2079,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-08-09T00:00:00.000Z,506575,Q,1,1013,17,184,2018-07-22T18:01:38.000Z
28773,0273    2080,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2013-04-05T00:00:00.000Z,639000,Q,1,1081,17,184,2018-07-22T18:01:38.000Z
28774,0273    2081,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2018-05-23T00:00:00.000Z,860000,Q,2,1081,17,184,2018-07-22T18:01:38.000Z
28775,0273    2082,1,2706,2005,2005,2005,5,2,2,0,1,Forced Air,Y,0,2005-08-11T00:00:00.000Z,562525,Q,1,1188,17,226,2018-07-22T18:01:38.000Z
28776,0273    2083,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-09-07T00:00:00.000Z,500275,Q,1,1076,17,184,2018-07-22T18:01:38.000Z
28777,0273    2084,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2016-06-03T00:00:00.000Z,510000,Q,2,884,17,158,2018-07-22T18:01:38.000Z
28778,0273    2085,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2010-04-28T00:00:00.000Z,430000,Q,1,858,17,158,2018-07-22T18:01:38.000Z
28779,0273    2086,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2005-09-09T00:00:00.000Z,372275,Q,1,853,17,158,2018-07-22T18:01:38.000Z
28780,0273    2087,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2012-07-05T00:00:00.000Z,445500,Q,1,883,17,158,2018-07-22T18:01:38.000Z
28781,0273    2088,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,1,2009-02-26T00:00:00.000Z,423000,Q,1,873,17,144,2018-07-22T18:01:38.000Z
28782,0273    2089,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2014-01-23T00:00:00.000Z,0,U,1,685,17,144,2018-07-22T18:01:38.000Z
28783,0273    2090,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2016-01-15T00:00:00.000Z,460000,Q,4,744,17,144,2018-07-22T18:01:38.000Z
28784,0273    2091,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2016-05-18T00:00:00.000Z,0,U,3,988,17,184,2018-07-22T18:01:38.000Z
28785,0273    2092,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2011-03-11T00:00:00.000Z,555000,Q,1,985,17,184,2018-07-22T18:01:38.000Z
28786,0273    2093,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2013-11-29T00:00:00.000Z,625000,Q,1,920,17,184,2018-07-22T18:01:38.000Z
28787,0273    2094,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2014-06-04T00:00:00.000Z,0,U,4,1055,17,184,2018-07-22T18:01:38.000Z
28788,0273    2095,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2011-01-10T00:00:00.000Z,565000,Q,1,1027,17,184,2018-07-22T18:01:38.000Z
28789,0273    2096,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-09-30T00:00:00.000Z,463375,Q,1,1013,17,184,2018-07-22T18:01:38.000Z
28790,0273    2097,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-10-04T00:00:00.000Z,699000,Q,1,1081,17,184,2018-07-22T18:01:38.000Z
28791,0273    2098,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2007-06-12T00:00:00.000Z,619500,Q,1,1081,17,184,2018-07-22T18:01:38.000Z
28792,0273    2099,1,2706,2005,2005,2005,5,2,2,0,1,Forced Air,Y,1,2017-10-19T00:00:00.000Z,829500,Q,5,1188,17,226,2018-07-22T18:01:38.000Z
28793,0273    2100,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-09-07T00:00:00.000Z,446775,Q,1,1076,17,184,2018-07-22T18:01:38.000Z
28794,0273    2101,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,1,2009-07-17T00:00:00.000Z,405000,Q,1,884,17,158,2018-07-22T18:01:38.000Z
28795,0273    2102,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2013-07-19T00:00:00.000Z,0,U,1,858,17,158,2018-07-22T18:01:38.000Z
28796,0273    2103,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2005-09-07T00:00:00.000Z,438375,Q,1,853,17,158,2018-07-22T18:01:38.000Z
28797,0273    2104,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,0,2005-09-07T00:00:00.000Z,433525,Q,1,883,17,158,2018-07-22T18:01:38.000Z
28798,0273    2105,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2005-12-08T00:00:00.000Z,465500,Q,1,873,17,144,2018-07-22T18:01:38.000Z
28799,0273    2106,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2011-06-01T00:00:00.000Z,385000,Q,1,685,17,144,2018-07-22T18:01:38.000Z
28800,0273    2107,1,2706,2005,2005,2005,3,1,1,0,1,Forced Air,Y,0,2005-09-14T00:00:00.000Z,407325,Q,1,744,17,144,2018-07-22T18:01:38.000Z
28801,0273    2108,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2008-12-05T00:00:00.000Z,559000,Q,1,988,17,184,2018-07-22T18:01:38.000Z
28802,0273    2109,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2011-05-23T00:00:00.000Z,567000,Q,1,985,17,184,2018-07-22T18:01:38.000Z
28803,0273    2110,1,2706,2005,2005,2005,4,2,2,0,8,Ht Pump,Y,0,2011-03-30T00:00:00.000Z,547000,Q,1,920,17,184,2018-07-22T18:01:38.000Z
28804,0273    2111,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2014-10-16T00:00:00.000Z,721000,Q,5,1055,17,184,2018-07-22T18:01:38.000Z
28805,0273    2112,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2014-10-27T00:00:00.000Z,650000,Q,5,1027,17,184,2018-07-22T18:01:38.000Z
28806,0273    2113,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2012-03-01T00:00:00.000Z,502044,U,1,1013,17,184,2018-07-22T18:01:38.000Z
28807,0273    2114,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2014-12-19T00:00:00.000Z,704000,Q,3,1081,17,184,2018-07-22T18:01:38.000Z
28808,0273    2115,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2005-09-23T00:00:00.000Z,548650,Q,1,1081,17,184,2018-07-22T18:01:38.000Z
28809,0273    2116,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,1,2005-10-11T00:00:00.000Z,505520,Q,1,1188,17,226,2018-07-22T18:01:38.000Z
28810,0273    2117,1,2706,2005,2005,2005,4,2,2,0,1,Forced Air,Y,0,2018-06-12T00:00:00.000Z,800000,Q,3,1076,17,184,2018-07-22T18:01:38.000Z
28811,0273    2118,1,2706,2005,2005,2005,4,1,1,1,1,Forced Air,Y,1,2013-06-06T00:00:00.000Z,549900,Q,1,884,17,158,2018-07-22T18:01:38.000Z
28812,0303    2049,1,2840,2007,2007,2007,5,2,2,0,8,Ht Pump,Y,0,2007-06-13T00:00:00.000Z,796560,Q,1,1430,17,383,2018-07-22T18:01:38.000Z
28813,0303    2050,1,2840,2007,2007,2007,4,2,2,0,8,Ht Pump,Y,0,2017-08-10T00:00:00.000Z,732000,Q,6,1008,17,263,2018-07-22T18:01:38.000Z
28814,0303    2051,1,2840,2007,2007,2007,5,2,2,0,8,Ht Pump,Y,0,2007-11-21T00:00:00.000Z,759000,Q,1,1524,17,394,2018-07-22T18:01:38.000Z
28815,0303    2052,1,2840,2007,2007,2007,5,2,2,0,8,Ht Pump,Y,0,2010-04-21T00:00:00.000Z,685000,Q,1,1439,17,385,2018-07-22T18:01:38.000Z
28816,0303    2053,1,2840,2007,2007,2007,5,2,2,0,8,Ht Pump,Y,0,2018-06-27T00:00:00.000Z,935000,Q,3,1458,17,380,2018-07-22T18:01:38.000Z
28817,0303    2054,1,2840,2007,2007,2007,4,2,2,0,1,Forced Air,Y,0,2011-01-03T00:00:00.000Z,612500,Q,1,1085,17,295,2018-07-22T18:01:38.000Z
28818,0303    2055,1,2840,2007,2007,2007,4,1,2,0,8,Ht Pump,Y,0,2009-05-07T00:00:00.000Z,579000,Q,1,1110,17,299,2018-07-22T18:01:38.000Z
28819,0247    2178,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,996,17,204,2018-07-22T18:01:38.000Z
28820,0247    2179,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,749,17,154,2018-07-22T18:01:38.000Z
28821,0247    2180,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,582,17,119,2018-07-22T18:01:38.000Z
28822,0247    2181,1,3100,1963,2006,1963,4,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,956,17,196,2018-07-22T18:01:38.000Z
28823,0247    2182,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,400,17,82,2018-07-22T18:01:38.000Z
28824,0247    2183,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1101,17,226,2018-07-22T18:01:38.000Z
28825,0247    2184,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1073,17,220,2018-07-22T18:01:38.000Z
28826,0247    2185,1,3100,1963,2006,1963,4,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,974,17,200,2018-07-22T18:01:38.000Z
28827,0247    2186,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1166,17,239,2018-07-22T18:01:38.000Z
28828,0247    2187,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,590,17,121,2018-07-22T18:01:38.000Z
28829,0247    2188,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,564,17,116,2018-07-22T18:01:38.000Z
28830,0247    2189,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,544,17,112,2018-07-22T18:01:38.000Z
28831,0247    2190,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1122,17,230,2018-07-22T18:01:38.000Z
28832,0247    2191,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,564,17,116,2018-07-22T18:01:38.000Z
28833,0247    2192,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,544,17,112,2018-07-22T18:01:38.000Z
28834,0247    2193,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,549,17,113,2018-07-22T18:01:38.000Z
28835,0247    2194,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,544,17,112,2018-07-22T18:01:38.000Z
28836,0247    2195,1,3100,1963,2006,1963,5,3,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1336,17,274,2018-07-22T18:01:38.000Z
28837,0247    2196,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,986,17,202,2018-07-22T18:01:38.000Z
28838,0247    2197,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,546,17,112,2018-07-22T18:01:38.000Z
28839,0247    2198,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,724,17,149,2018-07-22T18:01:38.000Z
28840,0247    2199,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,584,17,120,2018-07-22T18:01:38.000Z
28841,0247    2200,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,945,17,194,2018-07-22T18:01:38.000Z
28842,0247    2201,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,403,17,83,2018-07-22T18:01:38.000Z
28843,0247    2202,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,546,17,112,2018-07-22T18:01:38.000Z
28844,0247    2203,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,524,17,108,2018-07-22T18:01:38.000Z
28845,0247    2204,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,709,17,146,2018-07-22T18:01:38.000Z
28846,0247    2205,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,564,17,116,2018-07-22T18:01:38.000Z
28847,0247    2206,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1116,17,229,2018-07-22T18:01:38.000Z
28848,0247    2207,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,554,17,114,2018-07-22T18:01:38.000Z
28849,0247    2210,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,1134,17,233,2018-07-22T18:01:38.000Z
28850,0247    2211,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-05-19T00:00:00.000Z,385000,U,3,1140,17,234,2018-07-22T18:01:38.000Z
28851,0247    2212,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,862608,U,3,1254,17,257,2018-07-22T18:01:38.000Z
28852,0247    2213,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,986,17,202,2018-07-22T18:01:38.000Z
28853,0247    2214,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,749,17,154,2018-07-22T18:01:38.000Z
28854,0247    2215,1,3100,1963,2006,1963,3,1,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,560,17,115,2018-07-22T18:01:38.000Z
28855,0247    2216,1,3100,1963,2006,1963,4,2,2,0,1,Forced Air,Y,0,2016-04-29T00:00:00.000Z,335000,U,4,961,17,197,2018-07-22T18:01:38.000Z
28856,0247    2217,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,403,17,83,2018-07-22T18:01:38.000Z
28857,0247    2218,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,293920,2015-11-17T00:00:00.000Z,53969391,U,2,533,17,109,2018-07-22T18:01:38.000Z
28858,0247    2219,1,3100,1963,2006,1963,2,0,1,0,1,Forced Air,Y,0,2015-11-17T00:00:00.000Z,53969391,U,2,541,17,111,2018-07-22T18:01:38.000Z
28859,0247    2223,1,3113,2006,,2006,3,1,1,0,8,Ht Pump,Y,0,2012-12-21T00:00:00.000Z,410000,Q,1,792,17,121,2018-07-22T18:01:38.000Z
28860,0247    2224,1,3113,2006,,2006,3,1,1,0,8,Ht Pump,Y,0,2015-01-29T00:00:00.000Z,425000,Q,4,716,17,101,2018-07-22T18:01:38.000Z
28861,0247    2225,1,3113,2006,,2006,2,0,1,0,8,Ht Pump,Y,0,2014-06-18T00:00:00.000Z,0,U,3,651,17,101,2018-07-22T18:01:38.000Z
28862,0247    2226,1,3113,2006,,2006,4,2,2,0,8,Ht Pump,Y,0,2015-06-19T00:00:00.000Z,575000,Q,3,960,17,131,2018-07-22T18:01:38.000Z
28863,0247    2227,1,3113,2006,,2006,4,2,2,0,8,Ht Pump,Y,0,2016-08-11T00:00:00.000Z,634000,Q,6,960,17,131,2018-07-22T18:01:38.000Z
28864,0247    2228,1,3113,2006,,2006,2,0,1,0,8,Ht Pump,Y,0,2010-09-24T00:00:00.000Z,295000,U,1,686,17,105,2018-07-22T18:01:38.000Z
