id,height,centroid_lon,centroid_lat
63383a21-9648-4add-b916-53fc45ee977a,5.350713729858398,-77.10601364850486,38.79156882719006
17866cff-5892-4585-90c3-cdb62b6a10cd,5.424756050109863,-77.10406900000001,38.791371
21662d5c-e6ad-4085-bee7-5b5de202a043,4.519318103790283,-77.10381599999998,38.791373
61b03ecf-c43d-414a-a324-5e227bda637d,6.99398946762085,-77.1023866640955,38.791302980815146
5451946c-b0d4-4c10-ab0c-1622b7d67154,6.335147857666016,-77.10251121551246,38.79103464023802
149565e8-9a44-427c-ae95-a677bd5d9b42,6.363149166107178,-77.10260497951205,38.790822762748164
c80a3269-c5ae-4445-8774-b7d6350da1b1,6.000256538391113,-77.1034275,38.790678299999996
48bfc7bd-c055-4fe9-b890-d47bc1af8a81,6.575985431671143,-77.10276056279537,38.79128283010669
40f37572-1484-464c-a652-13353af4bf2a,5.968520164489746,-77.10307399999999,38.791334
981641d7-a4bf-42cf-8463-9eed9973e4e4,6.011969089508057,-77.10340341860952,38.79134361550931
62ac83e2-c298-41ac-9400-4913295d833a,6.633706092834473,-77.10345454860797,38.79110588643124
bf921c97-bc95-46be-a524-d9ba399bf919,5.012907028198242,-77.10434836798807,38.79133692138413
39c4e46c-068d-4c63-a3e5-d82118d55d49,4.820925235748291,-77.1046328232779,38.79129280411718
a79d0d03-5da8-4709-b2b4-3cd8dc78a6ec,4.790172576904297,-77.10467111601614,38.7910128308105
d8d6e5f5-dd78-402a-acb6-a165ba648a00,5.794640064239502,-77.1043415,38.790983000000004
b65159be-8258-453e-8963-7378f083d64b,4.907012462615967,-77.1041314898542,38.79081282899969
825ef32b-8891-487c-90f6-d47619865887,6.5323262214660645,-77.10344850000001,38.7908891
b6f80557-d0c1-416e-bc90-100b081668d5,5.515949726104736,-77.103471,38.790466499999994
e3ddb60e-a5eb-4424-8d39-eb1e70549d8e,4.067468643188477,-77.1040055,38.790384
ac072eb1-0f1d-4242-8969-2ce8b7c07e87,4.4971723556518555,-77.10398976413525,38.79061781260112
7ebdee8a-2347-41a0-9f70-61ac15ab3943,3.6094183921813965,-77.10463117366126,38.790433509815905
eadf1be4-1849-4c4c-b459-7e3ad102f07c,2.4153733253479004,-77.10474471576228,38.79015255448415
cfc9f6b0-af09-4824-9395-476bd858c365,4.637754917144775,-77.10457832703416,38.79021328405156
b52bb94c-c1cb-4875-b533-416b74ad40fd,3.5301527976989746,-77.10401549999999,38.7901475
775dd78b-226c-42fe-b661-85b430c7d313,5.677492618560791,-77.10348058633025,38.79025175243266
75a49f2b-67da-4b58-9dd7-2f9b7cc945df,5.878056049346924,-77.10283770000001,38.79018549999999
e05760ba-7dea-4c86-b932-749b9c9a462d,5.357912540435791,-77.10277176960622,38.79038992825425
9728f2c8-471d-46c1-a69c-cf2caa4e215b,6.296170711517334,-77.10267800000001,38.790604
