blk2000gj,blk2000ge,blk2010gj,blk2010ge,parea,weight
G11000100089041008,110010089041008,G11000100089042008,110010089042008,1,1
G11000100089042000,110010089042000,G11000100089042000,110010089042000,0.49369112,0.593625498
G11000100089042000,110010089042000,G11000100089042002,110010089042002,0.50630888,0.406374502
G11000100089042001,110010089042001,G11000100089042003,110010089042003,1,1
G11000100089042002,110010089042002,G11000100089042004,110010089042004,1,1
G11000100089042003,110010089042003,G11000100089042001,110010089042001,1,1
G11000100089042004,110010089042004,G11000100089042009,110010089042009,1,1
G11000100089042005,110010089042005,G11000100089042006,110010089042006,1,1
G11000100089042006,110010089042006,G11000100089042005,110010089042005,1,1
G11000100089051000,110010089051000,G11000100111003023,110010111003023,0.0323730515,0.6168268602
G11000100089051000,110010089051000,G11000100111003029,110010111003029,0.9676269485,0.3831731398
G11000100089051000,110010089051000,G11000100111003049,110010111003049,0,0
G11000100089051001,110010089051001,G11000100111003028,110010111003028,1,1
G11000100089051002,110010089051002,G11000100111003026,110010111003026,0.468486675,0.468486675
G11000100089051002,110010089051002,G11000100111003027,110010111003027,0.531513325,0.531513325
G11000100089051003,110010089051003,G11000100111003025,110010111003025,1,1
G11000100089051003,110010089051003,G11000100111003033,110010111003033,0,0
G11000100089051004,110010089051004,G11000100111003024,110010111003024,1,1
G11000100089051005,110010089051005,G11000100111003023,110010111003023,1,1
G11000100089051006,110010089051006,G11000100111003042,110010111003042,0.6960285753,1
G11000100089051006,110010089051006,G11000100111003044,110010111003044,0.3039714247,0
G11000100089051007,110010089051007,G11000100111003043,110010111003043,1,1
G11000100089051008,110010089051008,G11000100111003045,110010111003045,1,1
G11000100089051009,110010089051009,G11000100111003045,110010111003045,1,1
G11000100089051010,110010089051010,G11000100111003043,110010111003043,1,1
G11000100089051011,110010089051011,G11000100111003050,110010111003050,1,1
G11000100089051012,110010089051012,G11000100111003046,110010111003046,0.3684682895,0.3684682895
G11000100089051012,110010089051012,G11000100111003047,110010111003047,0.6315317105,0.6315317105
G11000100089051013,110010089051013,G11000100111003045,110010111003045,1,1
G11000100089051014,110010089051014,G11000100111003050,110010111003050,1,1
G11000100089051015,110010089051015,G11000100111003050,110010111003050,0.1003963919,0.1003963919
G11000100089051015,110010089051015,G11000100111003051,110010111003051,0.0068997454,0.0068997454
G11000100089051015,110010089051015,G11000100111003052,110010111003052,0.8927038627,0.8927038627
G11000100089051016,110010089051016,G11000100111003052,110010111003052,0.8398769348,0.8398769348
G11000100089051016,110010089051016,G11000100111003054,110010111003054,0.1047675833,0.1047675833
G11000100089051016,110010089051016,G11000100111003057,110010111003057,0.0553554819,0.0553554819
G11000100089051017,110010089051017,G11000100111003034,110010111003034,0,0
G11000100089051017,110010089051017,G11000100111003035,110010111003035,0.1738652427,0.1738652427
G11000100089051017,110010089051017,G11000100111003036,110010111003036,0.8261347573,0.8261347573
G11000100089051017,110010089051017,G11000100111003048,110010111003048,0,0
G11000100089051018,110010089051018,G11000100111003031,110010111003031,1,1
G11000100089051019,110010089051019,G11000100111003030,110010111003030,1,1
G11000100089051020,110010089051020,G11000100111003030,110010111003030,1,1
G11000100089051998,110010089051998,G11000100111003053,110010111003053,0.5354516982,0.5354516982
G11000100089051998,110010089051998,G11000100111003055,110010111003055,0.2995068749,0.2995068749
G11000100089051998,110010089051998,G11000100111003056,110010111003056,0.165041427,0.165041427
G11000100089051999,110010089051999,G11000100111003049,110010111003049,1,1
G11000100090001000,110010090001000,G11000100090001000,110010090001000,0.0011488219,0
G11000100090001000,110010090001000,G11000100090001001,110010090001001,0.7543791809,1
G11000100090001000,110010090001000,G11000100090001003,110010090001003,0.2444719972,0
G11000100090001001,110010090001001,G11000100090002000,110010090002000,0.1576251018,0.0833333333
G11000100090001001,110010090001001,G11000100090002001,110010090002001,0.1346652471,0.0143097643
G11000100090001001,110010090001001,G11000100090002002,110010090002002,0.7077096512,0.9023569024
G11000100090001002,110010090001002,G11000100090002003,110010090002003,0.162392113,0.271973466
G11000100090001002,110010090001002,G11000100090002004,110010090002004,0.837607887,0.728026534
G11000100090001003,110010090001003,G11000100090001002,110010090001002,0.044223595,0.0253565769
G11000100090001003,110010090001003,G11000100090001010,110010090001010,0.955776405,0.9746434231
G11000100090001004,110010090001004,G11000100090001006,110010090001006,0.8960964444,0.8960964444
G11000100090001004,110010090001004,G11000100090001007,110010090001007,0.0404977697,0.0404977697
G11000100090001004,110010090001004,G11000100090001008,110010090001008,0.0344391454,0.0344391454
G11000100090001004,110010090001004,G11000100090001009,110010090001009,0.0289666405,0.0289666405
G11000100090001998,110010090001998,G11000100090001005,110010090001005,1,1
G11000100090001999,110010090001999,G11000100090001004,110010090001004,1,1
G11000100091011000,110010091011000,G11000100111001004,110010111001004,1,1
G11000100091011001,110010091011001,G11000100111001000,110010111001000,1,1
G11000100091011002,110010091011002,G11000100111001002,110010111001002,1,1
G11000100091011003,110010091011003,G11000100111001003,110010111001003,1,1
G11000100091011004,110010091011004,G11000100111001001,110010111001001,1,1
G11000100091011005,110010091011005,G11000100111001036,110010111001036,1,1
G11000100091011006,110010091011006,G11000100111001037,110010111001037,1,1
G11000100091011007,110010091011007,G11000100111001035,110010111001035,1,1
G11000100091011008,110010091011008,G11000100111001006,110010111001006,1,1
G11000100091011009,110010091011009,G11000100111001005,110010111001005,1,1
G11000100091011010,110010091011010,G11000100111001005,110010111001005,1,1
G11000100091011011,110010091011011,G11000100111001007,110010111001007,1,1
G11000100091011012,110010091011012,G11000100111001008,110010111001008,1,1
G11000100091011013,110010091011013,G11000100111001006,110010111001006,1,1
G11000100091011014,110010091011014,G11000100111001010,110010111001010,1,1
G11000100091011015,110010091011015,G11000100111001011,110010111001011,1,1
G11000100091011016,110010091011016,G11000100111001017,110010111001017,1,1
G11000100091011017,110010091011017,G11000100111001009,110010111001009,1,1
G11000100091011018,110010091011018,G11000100111001018,110010111001018,1,1
G11000100091011019,110010091011019,G11000100111001015,110010111001015,1,1
G11000100091011020,110010091011020,G11000100111001016,110010111001016,1,1
G11000100091011021,110010091011021,G11000100111001016,110010111001016,0.7870024712,1
G11000100091011021,110010091011021,G11000100111001022,110010111001022,0.2129975288,0
G11000100091011022,110010091011022,G11000100111001021,110010111001021,1,1
G11000100091011023,110010091011023,G11000100111001020,110010111001020,1,1
G11000100091011024,110010091011024,G11000100111001019,110010111001019,1,1
G11000100091011025,110010091011025,G11000100111001026,110010111001026,1,1
G11000100091011026,110010091011026,G11000100111001027,110010111001027,1,1
G11000100091011027,110010091011027,G11000100111001013,110010111001013,1,1
G11000100091011028,110010091011028,G11000100111001014,110010111001014,1,1
G11000100091011029,110010091011029,G11000100111001012,110010111001012,1,1
G11000100091011030,110010091011030,G11000100111001012,110010111001012,0.2311630367,1
G11000100091011030,110010091011030,G11000100111001032,110010111001032,0.1698920502,0
G11000100091011030,110010091011030,G11000100111001033,110010111001033,0.291315197,0
G11000100091011030,110010091011030,G11000100111001034,110010111001034,0.307629716,0
G11000100091011031,110010091011031,G11000100111001025,110010111001025,1,1
G11000100091011032,110010091011032,G11000100111001024,110010111001024,1,1
G11000100091011033,110010091011033,G11000100111001023,110010111001023,1,1
G11000100091011034,110010091011034,G11000100111001029,110010111001029,1,1
G11000100091011035,110010091011035,G11000100111001028,110010111001028,1,1
G11000100091011036,110010091011036,G11000100111001028,110010111001028,1,1
G11000100091011037,110010091011037,G11000100111001030,110010111001030,1,1
G11000100091011038,110010091011038,G11000100111001031,110010111001031,1,1
G11000100091011039,110010091011039,G11000100111001038,110010111001038,1,1
G11000100091013000,110010091013000,G11000100111003000,110010111003000,1,1
G11000100091013001,110010091013001,G11000100111003000,110010111003000,0.0696054376,0
G11000100091013001,110010091013001,G11000100111003001,110010111003001,0.9303945624,1
G11000100091013002,110010091013002,G11000100111003002,110010111003002,1,1
G11000100091013003,110010091013003,G11000100111003006,110010111003006,1,1
G11000100091013004,110010091013004,G11000100111003007,110010111003007,1,1
G11000100091013005,110010091013005,G11000100111003007,110010111003007,1,1
G11000100091013006,110010091013006,G11000100111003005,110010111003005,1,1
G11000100091013007,110010091013007,G11000100111003003,110010111003003,1,1
G11000100091013008,110010091013008,G11000100111003001,110010111003001,1,1
G11000100091013009,110010091013009,G11000100111003004,110010111003004,1,1
G11000100091013010,110010091013010,G11000100111003011,110010111003011,1,1
G11000100091013011,110010091013011,G11000100111003010,110010111003010,1,1
G11000100091013012,110010091013012,G11000100111003008,110010111003008,1,1
G11000100091013013,110010091013013,G11000100111003009,110010111003009,1,1
G11000100091013014,110010091013014,G11000100111003007,110010111003007,1,1
G11000100091013015,110010091013015,G11000100111003007,110010111003007,1,1
G11000100091013016,110010091013016,G11000100111003014,110010111003014,1,1
G11000100091013017,110010091013017,G11000100111003013,110010111003013,1,1
G11000100091013018,110010091013018,G11000100111003013,110010111003013,1,1
G11000100091013019,110010091013019,G11000100111003012,110010111003012,1,1
G11000100091013020,110010091013020,G11000100111003017,110010111003017,1,1
G11000100091013021,110010091013021,G11000100111003016,110010111003016,1,1
G11000100091013022,110010091013022,G11000100111003015,110010111003015,1,1
G11000100091013023,110010091013023,G11000100111003018,110010111003018,0.983560349,1
G11000100091013023,110010091013023,G11000100111003022,110010111003022,0.016439651,0
G11000100091013024,110010091013024,G11000100111003019,110010111003019,0.6290654503,0.6290654503
G11000100091013024,110010091013024,G11000100111003020,110010111003020,0.3630741487,0.3630741487
G11000100091013024,110010091013024,G11000100111003021,110010111003021,0.007860401,0.007860401
G11000100091013025,110010091013025,G11000100111003023,110010111003023,1,1
G11000100091013026,110010091013026,G11000100111003032,110010111003032,1,1
G11000100091013027,110010091013027,G11000100111003037,110010111003037,1,1
G11000100091013028,110010091013028,G11000100111003023,110010111003023,1,1
G11000100091013029,110010091013029,G11000100111003038,110010111003038,1,1
G11000100091013030,110010091013030,G11000100111003039,110010111003039,1,1
G11000100091013031,110010091013031,G11000100111003040,110010111003040,1,1
G11000100091013032,110010091013032,G11000100111003041,110010111003041,1,1
G11000100091015000,110010091015000,G11000100111002002,110010111002002,1,1
G11000100091015001,110010091015001,G11000100111002000,110010111002000,1,1
G11000100091015002,110010091015002,G11000100111002001,110010111002001,1,1
G11000100091015003,110010091015003,G11000100111002004,110010111002004,1,1
G11000100091015004,110010091015004,G11000100111002005,110010111002005,1,1
G11000100091015005,110010091015005,G11000100111002006,110010111002006,1,1
G11000100091015006,110010091015006,G11000100111002003,110010111002003,1,1
G11000100091015007,110010091015007,G11000100111002009,110010111002009,1,1
G11000100091015008,110010091015008,G11000100111002007,110010111002007,1,1
G11000100091015009,110010091015009,G11000100111002008,110010111002008,1,1
G11000100091015010,110010091015010,G11000100111002014,110010111002014,1,1
G11000100091015011,110010091015011,G11000100111002013,110010111002013,1,1
G11000100091015012,110010091015012,G11000100111002012,110010111002012,1,1
G11000100091015013,110010091015013,G11000100111002011,110010111002011,1,1
G11000100091015014,110010091015014,G11000100111002010,110010111002010,1,1
G11000100091015015,110010091015015,G11000100111002026,110010111002026,1,1
G11000100091015016,110010091015016,G11000100111002025,110010111002025,1,1
G11000100091015017,110010091015017,G11000100111002023,110010111002023,1,1
G11000100091015018,110010091015018,G11000100111002022,110010111002022,1,1
G11000100091015019,110010091015019,G11000100111002021,110010111002021,1,1
G11000100091015020,110010091015020,G11000100111002020,110010111002020,1,1
G11000100091015021,110010091015021,G11000100111002015,110010111002015,1,1
G11000100091015022,110010091015022,G11000100111002016,110010111002016,1,1
G11000100091015023,110010091015023,G11000100111002017,110010111002017,1,1
G11000100091015024,110010091015024,G11000100111002018,110010111002018,1,1
G11000100091015025,110010091015025,G11000100111002019,110010111002019,1,1
G11000100091015026,110010091015026,G11000100111002027,110010111002027,1,1
G11000100091015027,110010091015027,G11000100111002028,110010111002028,1,1
G11000100091015028,110010091015028,G11000100111002029,110010111002029,1,1
G11000100091015029,110010091015029,G11000100111002030,110010111002030,1,1
G11000100091015030,110010091015030,G11000100111002024,110010111002024,1,1
G11000100091015031,110010091015031,G11000100111002031,110010111002031,1,1
G11000100091021000,110010091021000,G11000100091021000,110010091021000,1,1
G11000100091021001,110010091021001,G11000100091021001,110010091021001,1,1
G11000100091021002,110010091021002,G11000100091021002,110010091021002,1,1
G11000100091021003,110010091021003,G11000100091021003,110010091021003,1,1
G11000100091021004,110010091021004,G11000100091021004,110010091021004,1,1
G11000100091021005,110010091021005,G11000100091021005,110010091021005,1,1
G11000100091021006,110010091021006,G11000100091021006,110010091021006,1,1
G11000100091021007,110010091021007,G11000100091021007,110010091021007,1,1
G11000100091021008,110010091021008,G11000100091021013,110010091021013,1,1
G11000100091021009,110010091021009,G11000100091021012,110010091021012,1,1
G11000100091021010,110010091021010,G11000100091021011,110010091021011,1,1
G11000100091021011,110010091021011,G11000100091021010,110010091021010,1,1
G11000100091021012,110010091021012,G11000100091021009,110010091021009,1,1
G11000100091021013,110010091021013,G11000100091021008,110010091021008,1,1
G11000100091021014,110010091021014,G11000100091021014,110010091021014,1,1
G11000100091021015,110010091021015,G11000100091021014,110010091021014,0.9422132976,1
G11000100091021015,110010091021015,G11000100091021015,110010091021015,0.0577867024,0
G11000100091022000,110010091022000,G11000100091023002,110010091023002,1,1
G11000100091022001,110010091022001,G11000100091023001,110010091023001,1,1
G11000100091022002,110010091022002,G11000100091023000,110010091023000,1,1
G11000100091022003,110010091022003,G11000100091022000,110010091022000,1,1
G11000100091022004,110010091022004,G11000100091022001,110010091022001,1,1
G11000100091022005,110010091022005,G11000100091022002,110010091022002,1,1
G11000100091022006,110010091022006,G11000100091022003,110010091022003,0.4997458058,1
G11000100091022006,110010091022006,G11000100091022023,110010091022023,0.5002541942,0
G11000100091022007,110010091022007,G11000100091022004,110010091022004,1,1
G11000100091022008,110010091022008,G11000100091022025,110010091022025,1,1
G11000100091022009,110010091022009,G11000100091022024,110010091022024,1,1
G11000100091022010,110010091022010,G11000100091022006,110010091022006,1,1
G11000100091022011,110010091022011,G11000100091022008,110010091022008,1,1
G11000100091022012,110010091022012,G11000100091022005,110010091022005,1,1
G11000100091022013,110010091022013,G11000100091022010,110010091022010,0.6199665704,0.6202830189
G11000100091022013,110010091022013,G11000100091022011,110010091022011,0.3800334296,0.3797169811
G11000100091022014,110010091022014,G11000100091022009,110010091022009,1,1
G11000100091022015,110010091022015,G11000100091022007,110010091022007,1,1
G11000100091022016,110010091022016,G11000100091023003,110010091023003,1,1
G11000100091022017,110010091022017,G11000100091023004,110010091023004,1,1
G11000100091022018,110010091022018,G11000100091022006,110010091022006,0.5419369639,1
G11000100091022018,110010091022018,G11000100091022024,110010091022024,0.4580630361,0
G11000100091022019,110010091022019,G11000100091022012,110010091022012,1,1
G11000100091022020,110010091022020,G11000100091022013,110010091022013,1,1
G11000100091022021,110010091022021,G11000100091022014,110010091022014,0.991258635,0.991258635
G11000100091022021,110010091022021,G11000100091022015,110010091022015,0.008741365,0.008741365
G11000100091022022,110010091022022,G11000100091022016,110010091022016,1,1
G11000100091022023,110010091022023,G11000100091022017,110010091022017,1,1
G11000100091022024,110010091022024,G11000100091022018,110010091022018,1,1
G11000100091022025,110010091022025,G11000100091022021,110010091022021,0.2200389776,0.2200389776
G11000100091022025,110010091022025,G11000100091022022,110010091022022,0.7799610224,0.7799610224
G11000100091022026,110010091022026,G11000100091022020,110010091022020,1,1
G11000100091022027,110010091022027,G11000100091022026,110010091022026,1,1
G11000100091022028,110010091022028,G11000100091022027,110010091022027,1,1
G11000100091022029,110010091022029,G11000100091022028,110010091022028,1,1
G11000100091022030,110010091022030,G11000100091022028,110010091022028,1,1
G11000100091022031,110010091022031,G11000100091022019,110010091022019,1,1
G11000100092013000,110010092013000,G11000100092011000,110010092011000,0.0679202387,0.0679202387
G11000100092013000,110010092013000,G11000100092011001,110010092011001,0.8707905082,0.8707905082
G11000100092013000,110010092013000,G11000100092011017,110010092011017,0.0612892531,0.0612892531
G11000100092013001,110010092013001,G11000100092011002,110010092011002,1,1
G11000100092013002,110010092013002,G11000100092011003,110010092011003,1,1
G11000100092013003,110010092013003,G11000100092011012,110010092011012,1,1
G11000100092013004,110010092013004,G11000100092011013,110010092011013,1,1
G11000100092013005,110010092013005,G11000100092011011,110010092011011,1,1
G11000100092013006,110010092013006,G11000100092011010,110010092011010,1,1
G11000100092013007,110010092013007,G11000100092011004,110010092011004,0.9933378613,0.9173553719
G11000100092013007,110010092013007,G11000100092011005,110010092011005,0.0066621387,0.0826446281
G11000100092013008,110010092013008,G11000100092011006,110010092011006,1,1
G11000100092013009,110010092013009,G11000100092011007,110010092011007,1,1
G11000100092013010,110010092013010,G11000100092011008,110010092011008,1,1
G11000100092013011,110010092013011,G11000100092011014,110010092011014,1,1
G11000100092013012,110010092013012,G11000100092011015,110010092011015,1,1
G11000100092013013,110010092013013,G11000100092011016,110010092011016,1,1
G11000100092013014,110010092013014,G11000100092011009,110010092011009,1,1
G11000100092034000,110010092034000,G11000100092032000,110010092032000,1,1
G11000100092034001,110010092034001,G11000100092032001,110010092032001,1,1
G11000100092034002,110010092034002,G11000100092032002,110010092032002,1,1
G11000100092034003,110010092034003,G11000100092032003,110010092032003,1,1
G11000100092034004,110010092034004,G11000100092032004,110010092032004,1,1
G11000100092034005,110010092034005,G11000100092032005,110010092032005,1,1
G11000100092034006,110010092034006,G11000100092032011,110010092032011,1,1
G11000100092035000,110010092035000,G11000100092031000,110010092031000,0.9996060855,0.9972497571
G11000100092035000,110010092035000,G11000100092031002,110010092031002,0.0003939145,0.0027502429
G11000100092035001,110010092035001,G11000100092031001,110010092031001,1,1
G11000100092035002,110010092035002,G11000100092031002,110010092031002,0.2002875224,0.5104874112
G11000100092035002,110010092035002,G11000100092031003,110010092031003,0.1284365598,0.0195204407
G11000100092035002,110010092035002,G11000100092031004,110010092031004,0.0612022587,0.100605348
G11000100092035002,110010092035002,G11000100092031005,110010092031005,0.6100736591,0.3693868002
G11000100092036000,110010092036000,G11000100092032010,110010092032010,1,1
G11000100092036001,110010092036001,G11000100092032008,110010092032008,1,1
G11000100092036002,110010092036002,G11000100092032006,110010092032006,1,1
G11000100092036003,110010092036003,G11000100092032007,110010092032007,1,1
G11000100092036004,110010092036004,G11000100092032009,110010092032009,1,1
G11000100092036005,110010092036005,G11000100092032012,110010092032012,1,1
G11000100092036006,110010092036006,G11000100092032013,110010092032013,1,1
G11000100092042000,110010092042000,G11000100092042000,110010092042000,0.0775346584,0.1506814928
G11000100092042000,110010092042000,G11000100092042001,110010092042001,0.54103335,0.0666176772
G11000100092042000,110010092042000,G11000100092042002,110010092042002,0.0853571627,0.1399794955
G11000100092042000,110010092042000,G11000100092042003,110010092042003,0.2960748288,0.6427213345
G11000100092044000,110010092044000,G11000100092041000,110010092041000,1,1
G11000100092044001,110010092044001,G11000100092041001,110010092041001,1,1
G11000100092044002,110010092044002,G11000100092041002,110010092041002,1,1
G11000100092044003,110010092044003,G11000100092041002,110010092041002,1,1
G11000100092044004,110010092044004,G11000100092041003,110010092041003,1,1
G11000100092044005,110010092044005,G11000100092041004,110010092041004,1,1
G11000100092044006,110010092044006,G11000100092041006,110010092041006,1,1
G11000100092044007,110010092044007,G11000100092041005,110010092041005,1,1
G11000100092044008,110010092044008,G11000100092041007,110010092041007,1,1
G11000100093011000,110010093011000,G11000100093011000,110010093011000,1,1
G11000100093011001,110010093011001,G11000100093011001,110010093011001,1,1
G11000100093011002,110010093011002,G11000100093011002,110010093011002,1,1
G11000100093011003,110010093011003,G11000100093011003,110010093011003,1,1
G11000100093011004,110010093011004,G11000100093011004,110010093011004,1,1
G11000100093011005,110010093011005,G11000100093011005,110010093011005,1,1
G11000100093011006,110010093011006,G11000100093011006,110010093011006,1,1
G11000100093011007,110010093011007,G11000100093011007,110010093011007,1,1
G11000100093011008,110010093011008,G11000100093011008,110010093011008,1,1
G11000100093011009,110010093011009,G11000100093011009,110010093011009,1,1
G11000100093011010,110010093011010,G11000100093011010,110010093011010,1,1
G11000100093011011,110010093011011,G11000100093011011,110010093011011,1,1
G11000100093011012,110010093011012,G11000100093011012,110010093011012,1,1
G11000100093011013,110010093011013,G11000100093011013,110010093011013,1,1
G11000100093011014,110010093011014,G11000100093011014,110010093011014,1,1
G11000100093013000,110010093013000,G11000100093013000,110010093013000,1,1
G11000100093013001,110010093013001,G11000100093013000,110010093013000,1,1
G11000100093013002,110010093013002,G11000100093013001,110010093013001,0.369080208,0.2272727273
G11000100093013002,110010093013002,G11000100093013002,110010093013002,0.630919792,0.7727272727
G11000100093013003,110010093013003,G11000100093013003,110010093013003,1,1
G11000100093013004,110010093013004,G11000100093013004,110010093013004,1,1
G11000100093013005,110010093013005,G11000100093013005,110010093013005,1,1
G11000100093013006,110010093013006,G11000100093013006,110010093013006,1,1
G11000100093013007,110010093013007,G11000100093013007,110010093013007,1,1
G11000100093013008,110010093013008,G11000100093013008,110010093013008,1,1
G11000100093013009,110010093013009,G11000100093013009,110010093013009,1,1
G11000100093013010,110010093013010,G11000100093013010,110010093013010,1,1
G11000100093013011,110010093013011,G11000100093013011,110010093013011,1,1
G11000100093013012,110010093013012,G11000100093013009,110010093013009,0.018230563,0.020123839
G11000100093013012,110010093013012,G11000100093013013,110010093013013,0.981769437,0.979876161
G11000100093013013,110010093013013,G11000100093013014,110010093013014,1,1
G11000100093013014,110010093013014,G11000100093013015,110010093013015,1,1
G11000100093013015,110010093013015,G11000100093013019,110010093013019,1,1
G11000100093013016,110010093013016,G11000100093013018,110010093013018,1,1
G11000100093013017,110010093013017,G11000100093013017,110010093013017,1,1
G11000100093013018,110010093013018,G11000100093013016,110010093013016,1,1
G11000100093013019,110010093013019,G11000100093013017,110010093013017,0.0371179039,0.2052038411
G11000100093013019,110010093013019,G11000100093013024,110010093013024,0.9628820961,0.7947961589
G11000100093013020,110010093013020,G11000100093013021,110010093013021,1,1
G11000100093013021,110010093013021,G11000100093013022,110010093013022,1,1
G11000100093013022,110010093013022,G11000100093013020,110010093013020,1,1
G11000100093013023,110010093013023,G11000100093013023,110010093013023,1,1
G11000100093013024,110010093013024,G11000100093013012,110010093013012,1,1
G11000100093013025,110010093013025,G11000100093013012,110010093013012,1,1
G11000100093014000,110010093014000,G11000100093014000,110010093014000,1,1
G11000100093014001,110010093014001,G11000100093014001,110010093014001,1,1
G11000100093014002,110010093014002,G11000100093014002,110010093014002,1,1
G11000100093014003,110010093014003,G11000100093014003,110010093014003,1,1
G11000100093014004,110010093014004,G11000100093014004,110010093014004,1,1
G11000100093014005,110010093014005,G11000100093014005,110010093014005,1,1
G11000100093014006,110010093014006,G11000100093014006,110010093014006,1,1
G11000100093014007,110010093014007,G11000100093014007,110010093014007,1,1
G11000100093014008,110010093014008,G11000100093014008,110010093014008,1,1
G11000100093014009,110010093014009,G11000100093014009,110010093014009,1,1
G11000100093015000,110010093015000,G11000100093012000,110010093012000,1,1
G11000100093015001,110010093015001,G11000100093012001,110010093012001,1,1
G11000100093015002,110010093015002,G11000100093012002,110010093012002,1,1
G11000100093015003,110010093015003,G11000100093012003,110010093012003,0.6412034317,0.6412034317
G11000100093015003,110010093015003,G11000100093012004,110010093012004,0.2925138089,0.2925138089
G11000100093015003,110010093015003,G11000100093012005,110010093012005,0.0470090492,0.0470090492
G11000100093015003,110010093015003,G11000100093012006,110010093012006,0.0192737102,0.0192737102
G11000100093015004,110010093015004,G11000100093012005,110010093012005,0.599259543,0.599259543
G11000100093015004,110010093015004,G11000100093012006,110010093012006,0.400740457,0.400740457
G11000100093015005,110010093015005,G11000100093012007,110010093012007,1,1
G11000100093015006,110010093015006,G11000100093012008,110010093012008,1,1
G11000100093015007,110010093015007,G11000100093012009,110010093012009,1,1
G11000100093015008,110010093015008,G11000100093012010,110010093012010,1,1
G11000100093015009,110010093015009,G11000100093012011,110010093012011,1,1
G11000100093015010,110010093015010,G11000100093012012,110010093012012,1,1
G11000100093015011,110010093015011,G11000100093012013,110010093012013,1,1
G11000100093015012,110010093015012,G11000100093012014,110010093012014,1,1
G11000100093015013,110010093015013,G11000100093012015,110010093012015,1,1
G11000100093015014,110010093015014,G11000100093012016,110010093012016,1,1
G11000100093015015,110010093015015,G11000100093012017,110010093012017,1,1
G11000100093015016,110010093015016,G11000100093012018,110010093012018,1,1
G11000100093015017,110010093015017,G11000100093012019,110010093012019,1,1
G11000100093015018,110010093015018,G11000100093012020,110010093012020,1,1
G11000100093015019,110010093015019,G11000100093012021,110010093012021,1,1
G11000100093015020,110010093015020,G11000100093012022,110010093012022,1,1
G11000100093015021,110010093015021,G11000100093012023,110010093012023,1,1
G11000100093015022,110010093015022,G11000100093012024,110010093012024,1,1
G11000100093015023,110010093015023,G11000100093012025,110010093012025,1,1
G11000100093015024,110010093015024,G11000100093012026,110010093012026,1,1
G11000100093027000,110010093027000,G11000100093021000,110010093021000,1,1
G11000100093027001,110010093027001,G11000100093021001,110010093021001,1,1
G11000100093027002,110010093027002,G11000100093021002,110010093021002,1,1
G11000100093027003,110010093027003,G11000100093021003,110010093021003,1,1
G11000100093027004,110010093027004,G11000100093021004,110010093021004,1,1
G11000100093027005,110010093027005,G11000100093021005,110010093021005,1,1
G11000100093027006,110010093027006,G11000100093021006,110010093021006,1,1
G11000100093027007,110010093027007,G11000100093021007,110010093021007,1,1
G11000100093027008,110010093027008,G11000100093021008,110010093021008,1,1
G11000100093027009,110010093027009,G11000100093021016,110010093021016,1,1
G11000100093028000,110010093028000,G11000100093021009,110010093021009,1,1
G11000100093028001,110010093028001,G11000100093021010,110010093021010,1,1
G11000100093028002,110010093028002,G11000100093021011,110010093021011,1,1
G11000100093028003,110010093028003,G11000100093021011,110010093021011,0.5860517435,1
G11000100093028003,110010093028003,G11000100093021015,110010093021015,0.4139482565,0
G11000100093028004,110010093028004,G11000100093021014,110010093021014,1,1
G11000100093028005,110010093028005,G11000100093021013,110010093021013,1,1
G11000100093028006,110010093028006,G11000100093021012,110010093021012,1,1
G11000100093028007,110010093028007,G11000100093021017,110010093021017,1,1
G11000100094001000,110010094001000,G11000100094001005,110010094001005,1,1
G11000100094001001,110010094001001,G11000100094001006,110010094001006,1,1
G11000100094001002,110010094001002,G11000100094001018,110010094001018,1,1
G11000100094001003,110010094001003,G11000100094001016,110010094001016,1,1
G11000100094001004,110010094001004,G11000100094001009,110010094001009,1,1
G11000100094001005,110010094001005,G11000100094001003,110010094001003,1,1
G11000100094001006,110010094001006,G11000100094001001,110010094001001,1,1
G11000100094001007,110010094001007,G11000100094001000,110010094001000,1,1
G11000100094001008,110010094001008,G11000100094001002,110010094001002,1,1
G11000100094001009,110010094001009,G11000100094001007,110010094001007,1,1
G11000100094001010,110010094001010,G11000100094001008,110010094001008,1,1
G11000100094001011,110010094001011,G11000100094001017,110010094001017,1,1
G11000100094001012,110010094001012,G11000100094001015,110010094001015,1,1
G11000100094001013,110010094001013,G11000100094001010,110010094001010,1,1
G11000100094001014,110010094001014,G11000100094001011,110010094001011,1,1
G11000100094001015,110010094001015,G11000100094001004,110010094001004,1,1
G11000100094001016,110010094001016,G11000100094001012,110010094001012,1,1
G11000100094001017,110010094001017,G11000100094001013,110010094001013,1,1
G11000100094001018,110010094001018,G11000100094001014,110010094001014,1,1
G11000100094002000,110010094002000,G11000100094003007,110010094003007,1,1
G11000100094002001,110010094002001,G11000100094003006,110010094003006,1,1
G11000100094002002,110010094002002,G11000100094003000,110010094003000,1,1
G11000100094002003,110010094002003,G11000100094003010,110010094003010,1,1
G11000100094002004,110010094002004,G11000100094003009,110010094003009,1,1
G11000100094002005,110010094002005,G11000100094003008,110010094003008,1,1
G11000100094002006,110010094002006,G11000100094003020,110010094003020,1,1
G11000100094002007,110010094002007,G11000100094003019,110010094003019,1,1
G11000100094002008,110010094002008,G11000100094003025,110010094003025,1,1
G11000100094003000,110010094003000,G11000100094003001,110010094003001,1,1
