X,Y,OBJECTID,PID,SSL,PMPROPERTYID,PROPERTYNAME,PMPARENTPROPERTYID,PARENTPROPERTYNAME,REPORTSTATUS,ADDRESSOFRECORD,OWNEROFRECORD,WARD,REPORTEDADDRESS,CITY,STATE,POSTALCODE,YEARBUILT,PRIMARYPROPERTYTYPE_SELFSELECT,PRIMARYPROPERTYTYPE_EPACALC,TAXRECORDFLOORAREA,REPORTEDBUILDINGGROSSFLOORAREA,ENERGYSTARSCORE,SITEEUI_KBTU_FT,WEATHERNORMALZEDSITEEUI_KBTUFT,SOURCEEUI_KBTU_FT,WEATHERNORMALZEDSOUREUI_KBTUFT,TOTGHGEMISSIONS_METRICTONSCO2E,TOTGHGEMISSINTENSITY_KGCO2EFT,WATERSCORE_MFPROPERTIES,WATERUSE_ALLWATERSOURCES_KGAL,NATURALGASUSE_THERMS,FUELOILANDDIESELFUELUSEKBTU,METEREDAREAS_ENERGY,METEREDAREAS_WATER,DISTRCHILLEDWATER_KBTU,DISTRHOTWATER_KBTU,DISTRSTEAM_KBTU,ELECTRICITYUSE_RENEWABLE_KWH,ELECTRICITYUSE_GRID_KWH,NATURALGAS_KBTU_JANUARY,NATURALGAS_KBTU_FEBRUARY,NATURALGAS_KBTU_MARCH,NATURALGAS_KBTU_APRIL,NATURALGAS_KBTU_MAY,NATURALGAS_KBTU_JUNE,NATURALGAS_KBTU_JULY,NATURALGAS_KBTU_AUGUST,NATURALGAS_KBTU_SEPTEMBER,NATURALGAS_KBTU_OCTOBER,NATURALGAS_KBTU_NOVEMBER,NATURALGAS_KBTU_DECEMBER,ELECTRICITYUSE_KBTU_JANUARY,ELECTRICITYUSE_KBTU_FEBRUARY,ELECTRICITYUSE_KBTU_MARCH,ELECTRICITYUSE_KBTU_APRIL,ELECTRICITYUSE_KBTU_MAY,ELECTRICITYUSE_KBTU_JUNE,ELECTRICITYUSE_KBTU_JULY,ELECTRICITYUSE_KBTU_AUGUST,ELECTRICITYUSE_KBTU_SEPTEMBER,ELECTRICITYUSE_KBTU_OCTOBER,ELECTRICITYUSE_KBTU_NOVEMBER,ELECTRICITYUSE_KBTU_DECEMBER,LATITUDE,LONGITUDE,ADDRESSID,XCOORD,YCOORD,GIS_LAST_MOD_DTTM,LASTUPDATE,UBID,REPORTINGYEAR,ENFORCEMENT_ACTION,VERIFIER_NAME,VERIFIER_ORGANIZATION
-8576568.9166,4707938.2469,5426640,DC01170084,0117 0084,,,,,Exempt from this year's disclosure,1111 20TH STREET NW,VANGUARD ASSOCIATES,2,,WASHINGTON,DC,20036,1963,,,192589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9040518893,-77.0446271336,278855,396129.09,137356.040000004,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2024,,,
-8576486.2326,4707975.305,5426641,DC01170086,0117 0086,,,,,Exempt from this year's disclosure,1112 19TH ST NW,PALMETTO HOSPITALITY OF WASHINGTON DC IV LLC,2,,WASHINGTON,DC,20036,2019,,,125440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90431095,-77.04388437,243291,396193.530341445,137384.766604654,2025/10/27 22:01:24+00,2025/10/19 00:00:00+00,,2020,,,
-8576478.3389,4707457.4301,5426642,DC01180818,0118 0818,,,,,Exempt from this year's disclosure,1901 PENNSYLVANIA AV NW,B FRANKLIN KAHN TRUSTEE,2,,WASHINGTON,DC,,1960,,,113188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9006905753,-77.0438134599,218549,396199.488100041,136982.872902364,2025/10/27 22:01:24+00,2025/08/21 00:00:00+00,,2012,,,
-8576521.5833,4707356.7028,5426643,DC01190026,0119 0026,,,,,No Report Received,1900 PENNSYLVANIA AV,INTERNATIONAL MONETARY FUND,2,,WASHINGTON,DC,,2005,,,776520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.899986387,-77.0442019309,300809,396165.753100042,136904.718602364,2025/10/27 22:01:24+00,,,2012,,,
-8576521.5122,4707209.0102,5426644,DC01200051,0120 0051,,,,,No Report Received,0700 19TH ST NW,INTERNATIONAL MONETARY FUND,2,,WASHINGTON,DC,,1975,,,1365427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8989538489,-77.0442012923,241084,396165.753000041,136790.098602361,2025/10/27 22:01:24+00,,,2012,,,
-8576575.7413,4707089.8451,5426645,DC01210017,0121 0017,,,,,Exempt from this year's disclosure,1920 G STREET NW,UNITED CHURCH,2,,WASHINGTON,DC,20006,1891,,,23808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.89812074,-77.04468844,293216,396123.450038643,136697.637441024,2025/10/27 22:01:24+00,,,2024,,,
-8576520.7193,4707050.8581,5426646,DC01210820,0121 0820,,,,,No Report Received,0600 19TH ST NW,INTERNATIONAL BANK FOR RECONSTRUCTION & DEVELOPMENT,2,,WASHINGTON,DC,20006,1981,,,632616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8978481707,-77.04419417,241087,396166.311404049,136667.35920336,2025/10/27 22:01:24+00,,,2014,,,
-8576552.4756,4706861.5439,5426647,DC01220025,0122 0025,,,,,No Report Received,0515 20TH ST NW,ALL STATES HOTEL COMPANY LLC,2,,WASHINGTON,DC,20006,2012,,,79875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8965246085,-77.0444794417,279821,396141.493500042,136520.445302353,2025/10/27 22:01:24+00,,,2013,,,
-8576552.4756,4706861.5439,5426648,DC01220025,0122 0025,,,,,Exempt from this year's disclosure,0515 20TH ST NW,ALL STATES HOTEL COMPANY LLC,2,,WASHINGTON,DC,20006,2012,,,79875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8965246085,-77.0444794417,279821,396141.493502047,136520.445302352,2025/10/27 22:01:24+00,2025/08/18 00:00:00+00,,2014,,,
-8576491.5275,4706868.0457,5426649,DC01220824,0122 0824,,,,,Exempt from this year's disclosure,0514 19TH ST NW,GEORGE WASHINGTON UNIVERSITY,2,,WASHINGTON,DC,20052,1928,,,97233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8965700656,-77.043931936,279818,396188.991000048,136525.468402361,2025/10/27 22:01:24+00,2025/06/30 00:00:00+00,,2013,,,
-8576194.5186,4707578.7938,5426650,DC01260060,0126 0060,,,,,Exempt from this year's disclosure,1775 I ST NW,WRIT 1775 EYE STREET LLC,2,,Washington,DC,20006,1965,,,286694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9015390244,-77.0412638596,236721,396420.690689472,137076.954506056,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2015,,,
-8576045.7259,4707629.202,5426651,DC01260830,0126 0830,,,,,Exempt from this year's disclosure,0910 17TH ST NW,BARR BUILDING LLC,2,,WASHINGTON,DC,,1927,,,115104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9018914237,-77.0399272324,236722,396536.649500037,137116.022102364,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2012,,,
-8576190.6137,4707492.5344,5426652,DC01270053,0127 0053,,,,,Exempt from this year's disclosure,1776 I ST NW,1776 EYE SPE LLC,2,,WASHINGTON,DC,20006,1988,,,293324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9009359894,-77.0412287815,218481,396423.703200042,137010.011402362,2025/10/27 22:01:24+00,2025/06/30 00:00:00+00,,2013,,,
-8576049.4634,4707447.5327,5426653,DC01270055,0127 0055,,,,,No Report Received,0800 17TH ST,VNO 1707 H STREET LLC,2,,WASHINGTON,DC,,2010,,,431570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9006213825,-77.0399608078,218758,396533.675400039,136975.038602363,2025/10/27 22:01:24+00,,,2012,,,
-8576119.6199,4707435.8132,5426654,DC01270843,0127 0843,,,,,No Report Received,1717 H ST NW,MARVIN M ROBERTSON TRUSTEE,2,,WASHINGTON,DC,20006,1955,,,487830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9005394513,-77.0405910338,279331,396479.00360004,136965.967702353,2025/10/27 22:01:24+00,,,2013,,,
-8576041.0997,4707515.6069,5426655,DC01270851,0127 0851,,,,,Exempt from this year's disclosure,0888 17TH ST NW,JOHN W BRAWNER,2,,WASHINGTON,DC,,1964,,,132548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9010972882,-77.0398856754,218778,396540.215700038,137027.865102365,2025/10/27 22:01:24+00,,,2012,,,
-8576177.5639,4707427.1466,5426656,DC01270854,0127 0854,,,,,Exempt from this year's disclosure,1729 H ST NW,PALMETTO HOSPITALITY OF WASHINGTON DC II LLC,2,,WASHINGTON,DC,20006,1950,,,74199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9004788628,-77.0411115537,279355,396433.849003039,136959.262097356,2025/10/27 22:01:24+00,2022/02/04 00:00:00+00,,2014,,,
-8576361.675,4709616.1647,5426657,DC01312040,0131 2040,,,,,Exempt from this year's disclosure,1825 T ST NW,THE MERIDETH CONDO,2,,WASHINGTON,DC,20009,1951,,,25098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9157807,-77.04276545,226484,396291.180376521,138657.956907439,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2021,,,
-8576272.2119,4709678.4968,5426658,DC01312042,0131 2042,,,,,Exempt from this year's disclosure,1918 18TH STREET NW,THE KIRKMAN CONDO,2,,WASHINGTON,DC,20009,1908,,,12398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91621637,-77.04196179,226433,396360.899752052,138706.287561231,2025/10/27 22:01:24+00,,,2024,,,
-8576275.3823,4709707.1198,5426659,DC01312043,0131 2043,,,,,Exempt from this year's disclosure,1930 18TH STREET NW,THE BELGRADE CONDO,2,,WASHINGTON,DC,20009,1908,,,14426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91641643,-77.04199027,226561,396358.440063889,138728.497024055,2025/10/27 22:01:24+00,,,2024,,,
-8576320.6727,4709189.0085,5426660,DC01330176,0133 0176,,,,,Exempt from this year's disclosure,1825 R ST NW,INTERNATIONAL STUDENT HOUSE,2,,WASHINGTON,DC,20009,1915,,,29409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91279502,-77.04239712,241207,396322.969744165,138326.506771774,2025/10/27 22:01:24+00,,,2021,,,
-8576320.6727,4709189.0085,5426661,DC01330176,0133 0176,,,,,No Report Received,1825 R STREET NW,INTERNATIONAL STUDENT HOUSE,2,,WASHINGTON,DC,20009,1915,,,29409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91279502,-77.04239712,241207,396322.969744165,138326.506771774,2025/10/27 22:01:24+00,,,2022,,,
-8576320.6727,4709189.0085,5426662,DC01330176,0133 0176,,,,,No Report Received,1825 R ST NW,INTERNATIONAL STUDENT HOUSE,2,,WASHINGTON,DC,20009,1915,,,29409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91279502,-77.04239712,241207,396322.969744165,138326.506771774,2025/10/27 22:01:24+00,,,2023,,,
-8576320.6727,4709189.0085,5426663,DC01330176,0133 0176,,,,,Data Under Review by DOEE,1825 R STREET NW,INTERNATIONAL STUDENT HOUSE,2,,WASHINGTON,DC,20009,1915,,,29409,0,,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.91279502,-77.04239712,241207,396322.969744165,138326.506771774,2025/10/27 22:01:24+00,,,2024,,,
-8576323.803,4709131.6052,5426664,DC01340169,0134 0169,,,,,Exempt from this year's disclosure,1816 R STREET NW,AMERICAN ASSOCIATION OF COLLEGES AND UNIVERSITIES,2,,WASHINGTON,DC,20009,1911,,,14991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91239378,-77.04242524,241247,396320.510244592,138281.966951747,2025/10/27 22:01:24+00,,,2023,,,
-8576323.803,4709131.6052,5426665,DC01340169,0134 0169,,,,,Exempt from this year's disclosure,1816 R STREET NW,AMERICAN ASSOCIATION OF COLLEGES AND UNIVERSITIES,2,,WASHINGTON,DC,20009,1911,,,14991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91239378,-77.04242524,241247,396320.510244592,138281.966951747,2025/10/27 22:01:24+00,,,2024,,,
-8576397.6223,4709136.661,5426666,DC01340812,0134 0812,,,,,Exempt from this year's disclosure,1830 R ST NW,1830 R ASSOCIATES,2,,WASHINGTON,DC,20009,1924,,,29691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91242912,-77.04308837,241253,396262.99963761,138285.916920523,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2021,,,
-8576282.3269,4709087.9202,5426667,DC01340825,0134 0825,,,,,Exempt from this year's disclosure,1616 18TH ST NW,SMITH PROPERTY HOLDINGS 4411 CONNECTICUTT LLC,2,,WASHINGTON,DC,,1961,,,102490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9120884279,-77.0420526547,241256,396352.808500039,138248.055402373,2025/10/27 22:01:24+00,2025/10/24 00:00:00+00,,2012,,,
-8576314.6268,4709077.3524,5426668,DC01342062,0134 2062,,,,,Exempt from this year's disclosure,1815 CORCORAN ST NW,CORCORAN WALK CONDO,2,,WASHINGTON,DC,20009,1978,,,37880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91201456,-77.04234281,226373,396327.63977243,138239.867084287,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2021,,,
-8576261.0254,4709131.7239,5426669,DC01342063,0134 2063,,,,,Exempt from this year's disclosure,1624 18TH ST NW,1800 R ST CONDO,2,,WASHINGTON,DC,20009,1964,,,34446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91239461,-77.0418613,279272,396369.420117554,138282.036509406,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2021,,,
-8576386.1193,4708890.7362,5426670,DC01350004,0135 0004,,,,,No Report Received,1500 NEW HAMPSHIRE AV NW,DOYLE DUPONT LLC,2,,WASHINGTON,DC,,1947,,,192274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9107101215,-77.0429850373,225560,396271.87170004,138095.089702372,2025/10/27 22:01:24+00,,,2012,,,
-8576398.3484,4708857.4745,5426671,DC01350004,0135 0004,,,,,No Report Received,1500 NEW HAMPSHIRE AVE NW,DOYLE DUPONT LLC,2,,WASHINGTON,DC,20036,1947,,,192274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9104776208,-77.0430948931,225560,396262.331635027,138069.284703943,2025/10/27 22:01:24+00,,,2017,,,
-8576272.793,4708818.2944,5426672,DC01360032,0136 0032,,,,,Exempt from this year's disclosure,1520 18TH STREET NW,FINANCIAL SECRETARY INC,2,,WASHINGTON,DC,20036,1912,,,17532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91020375,-77.04196701,225678,396360.140212699,138038.837225804,2025/10/27 22:01:24+00,,,2023,,,
-8576329.3611,4708772.6727,5426673,DC01360034,0136 0034,,,,,Exempt from this year's disclosure,15 DUPONT CIR NW,PATTERSON OWNER SPE LLC,2,,WASHINGTON,DC,20036,2017,,,50919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90988485,-77.04247517,225555,396316.050288986,138003.457093172,2025/10/27 22:01:24+00,2025/08/22 00:00:00+00,,2018,Resolved,,
-8576268.5261,4708579.9735,5426674,DC01370061,0137 0061,,,,,Exempt from this year's disclosure,1324 18TH STREET NW,INMOBILIARIA LLC,2,,WASHINGTON,DC,20036,1870,,,15074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90853785,-77.04192868,243089,396363.37969166,137853.907151092,2025/10/27 22:01:24+00,,,2023,,,
-8576268.5261,4708579.9735,5426675,DC01370061,0137 0061,,,,,Exempt from this year's disclosure,1324 18TH STREET NW,INMOBILIARIA LLC,2,,WASHINGTON,DC,20036,1870,,,15074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90853785,-77.04192868,243089,396363.37969166,137853.907151092,2025/10/27 22:01:24+00,,,2024,,,
-8576301.8541,4708543.9904,5426676,DC01370827,0137 0827,,,,,Exempt from this year's disclosure,1337 CONNECTICUT AVE NW,ENDEKA ENTERPRISES LLC,2,,WASHINGTON,DC,20036,,,,27880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90828632,-77.04222807,279096,396337.399641015,137825.997234708,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2021,,,
-8576301.8541,4708543.9904,5426677,DC01370827,0137 0827,,,,,Exempt from this year's disclosure,1337 CONNECTICUT AVENUE NW,ENDEKA ENTERPRISES LLC,2,,WASHINGTON,DC,20036,,,,27880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90828632,-77.04222807,279096,396337.399641015,137825.997234708,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2022,,,
-8576301.8541,4708543.9904,5426678,DC01370827,0137 0827,,,,,Exempt from this year's disclosure,1337 CONNECTICUT AVENUE NW,ENDEKA ENTERPRISES LLC,2,,WASHINGTON,DC,20036,,,,27880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90828632,-77.04222807,279096,396337.399641015,137825.997234708,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2023,,,
-8576301.8541,4708543.9904,5426679,DC01370827,0137 0827,,,,,Exempt from this year's disclosure,1337 CONNECTICUT AVENUE NW,ENDEKA ENTERPRISES LLC,2,,WASHINGTON,DC,20036,,,,27880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90828632,-77.04222807,279096,396337.399641015,137825.997234708,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2024,,,
-8576276.2483,4708711.319,5426680,DC0137N0800,0137N 0800,,,,,Exempt from this year's disclosure,1801 MASSACHUSETTS AVE NW,SULGRAVE CLUB INC,2,,WASHINGTON,DC,20036,1901,,,25836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90945598,-77.04199805,225924,396357.409879748,137955.829861226,2025/10/27 22:01:24+00,2025/10/08 00:00:00+00,,2021,,,
-8576351.4353,4708436.5538,5426681,DC01380804,0138 0804,,,,,Exempt from this year's disclosure,1300 CONNECTICUT AV NW,TRT 1300 CONNECTICUT AVE OWNER LLC,2,,WASHINGTON,DC,,1956,,,147560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9075353059,-77.0426734659,218073,396298.729800041,137742.646502368,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2012,,,
-8576380.8888,4708356.0369,5426682,DC01390074,0139 0074,,,,,Exempt from this year's disclosure,1818 N ST NW,LENKIN-N LP,2,,WASHINGTON,DC,,1983,,,101988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9069724638,-77.0429380511,241291,396275.75170004,137680.177202368,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2012,,,
-8576409.7148,4708214.4501,5426683,DC01390077,0139 0077,,,,,Exempt from this year's disclosure,1205 19TH ST NW,URBAN RETAIL LLC,2,,WASHINGTON,DC,20036,1890,,,28944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90598271,-77.043197,302954,396253.23967613,137570.317079542,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2021,,,
-8576287.7999,4708215.2443,5426684,DC01390810,0139 0810,,,,,No Report Received,1200 18TH ST NW,RING ASSOCIATES LLC,2,,WASHINGTON,DC,,1947,,,192584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9059882619,-77.0421018192,241292,396348.232200039,137570.889002367,2025/10/27 22:01:24+00,,,2012,,,
-8576391.8207,4708310.319,5426685,DC01390817,0139 0817,,,,,Exempt from this year's disclosure,1225 19TH ST NW,DC JEFFERSON BUILDING LLC,2,,WASHINGTON,DC,,1963,,,101337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9066528772,-77.0430362541,241296,396267.21730004,137644.704502366,2025/10/27 22:01:24+00,2025/07/15 00:00:00+00,,2012,,,
-8576409.7148,4708214.4501,5426686,DC01390823,0139 0823,,,,,Exempt from this year's disclosure,1205 19TH STREET NW,URBAN RETAIL LLC,2,,WASHINGTON,DC,20036,1890,,,24972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90598271,-77.043197,302954,396253.23967613,137570.317079542,2025/10/27 22:01:24+00,,,2023,,,
-8576409.7148,4708214.4501,5426687,DC01390823,0139 0823,,,,,Exempt from this year's disclosure,1205 19TH STREET NW,HARRIS HOLDING LLC,2,,WASHINGTON,DC,20036,1890,,,24972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90598271,-77.043197,302954,396253.23967613,137570.317079542,2025/10/27 22:01:24+00,,,2024,,,
-8576393.9253,4708261.404,5426688,DC01391842,0139 1842,,,,,Exempt from this year's disclosure,1834 JEFFERSON PL NW,JEFFERSON ROW CONDO,2,,WASHINGTON,DC,20036,2006,,,27608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90631094,-77.04305516,241276,396265.559577345,137606.747464896,2025/10/27 22:01:24+00,,,2021,,,
-8576378.9729,4708260.3669,5426689,DC01391842,0139 1842,,,,,No Report Received,1830 JEFFERSON PLACE NW,JEFFERSON ROW CONDO,2,,WASHINGTON,DC,20036,2006,,,27608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90630369,-77.04292084,241278,396277.209602771,137605.937169749,2025/10/27 22:01:24+00,,,2022,,,
-8576378.9729,4708260.3669,5426690,DC01391842,0139 1842,,,,,No Report Received,1834 JEFFERSON PL NW,JEFFERSON ROW CONDO,2,,WASHINGTON,DC,20036,2006,,,27608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90630369,-77.04292084,241276,396277.209602771,137605.937169749,2025/10/27 22:01:24+00,,,2023,,,
-8576378.9729,4708260.3669,5426691,DC01391842,0139 1842,,,,,Data Under Review by DOEE,1830 JEFFERSON PLACE NW,JEFFERSON ROW CONDO,2,,WASHINGTON,DC,20036,2006,,,27608,0,,0,0,0,0,0,0,,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.90630369,-77.04292084,241278,396277.209602771,137605.937169749,2025/10/27 22:01:24+00,,,2024,,,
-8576392.457,4707936.7141,5426692,DC01400089,0140 0089,,,,,Exempt from this year's disclosure,1899 L ST NW,1899 L STREET TOWER LLC,2,,WASHINGTON,DC,,1978,,,147460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.904041174,-77.0430419703,241298,396266.584800039,137354.784502367,2025/10/27 22:01:24+00,2025/08/05 00:00:00+00,,2012,,,
-8576286.9279,4707950.7069,5426693,DC01400093,0140 0093,,,,,No Report Received,1801 L ST NW,PAUL A LEONARD TRUSTEE,2,,WASHINGTON,DC,20036,1987,,,173965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9041389934,-77.0420939867,240971,396348.816903047,137365.604900354,2025/10/27 22:01:24+00,,,2014,,,
-8576293.798,4708003.8757,5426694,DC01400094,0140 0094,,,,,No Report Received,1150 18TH ST NW,DMARC 2007 CD5 1150 OFFICE LLC,2,,WASHINGTON,DC,20036,1990,,,170247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.9045106774,-77.0421557014,241301,396343.482900044,137406.867302364,2025/10/27 22:01:24+00,,,2013,,,
-8576338.7594,4707209.3933,5426695,DC01410028,0141 0028,,,,,No Report Received,1818 H ST NW,INTERNATIONAL BANK FOR RECONSTRUCTION & DEVELOPMENT,2,,WASHINGTON,DC,20433,1935,,,1310661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8989565268,-77.0425595971,241305,396308.162199043,136790.328198353,2025/10/27 22:01:24+00,,,2014,,,
-8576365.6054,4707023.4704,5426696,DC01420025,0142 0025,,,,,No Report Received,0601 19TH ST NW,ORGANIZATION OF AMERICAN STATES (OAS),2,,WASHINGTON,DC,,1979,,,360723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8976566952,-77.0428007582,279839,396287.175000041,136646.046302361,2025/10/27 22:01:24+00,,,2012,,,
-8576365.6054,4707023.4704,5426697,DC01420025,0142 0025,,,,,No Report Received,0601 19TH ST NW,ORGANIZATION OF AMERICAN STATES (OAS),2,,WASHINGTON,DC,20006,1979,,,360723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8976566952,-77.0428007581,279839,396287.175001041,136646.046305359,2025/10/27 22:01:24+00,,,2014,,,
-8576356.071,4707024.6626,5426698,DC01420025,0142 0025,,,,,Exempt from this year's disclosure,0601 19TH ST NW,ORGANIZATION OF AMERICAN STATES (OAS),2,,WASHINGTON,DC,20006,1979,,,360723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.8976650307,-77.0427151096,279839,396294.605161553,136646.968136818,2025/10/27 22:01:24+00,2025/10/25 00:00:00+00,,2017,,,
-8576207.7613,4709706.2872,5426699,DC01510244,0151 0244,,,,,Exempt from this year's disclosure,1929 18TH STREET NW,"C MILLICENT CHATEL, WISE & GILLIAT INC",2,,WASHINGTON,DC,20009,1910,,,13750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91641061,-77.04138282,241480,396411.120199851,138727.826899226,2025/10/27 22:01:24+00,,,2024,,,
-8575917.9799,4709720.0121,5426700,DC01510257,0151 0257,,,,,Exempt from this year's disclosure,1924 17TH STREET NW,"RENEAU, JULIA G",2,,WASHINGTON,DC,20009,1910,,,14328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91650654,-77.03877967,241488,396636.880045995,138738.376808642,2025/10/27 22:01:24+00,,,2024,,,
-8575937.3139,4709664.9578,5426701,DC01512083,0151 2083,,,,,Exempt from this year's disclosure,1916 17TH ST NW,THE WARDMAN CONDO,2,,WASHINGTON,DC,20009,1916,,,45639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91612174,-77.03895335,226434,396621.799631898,138695.667214248,2025/10/27 22:01:24+00,2025/10/26 00:00:00+00,,2021,,,
