"Property/Plant ID","Building Name",Address1,Address2,City,State,Zip,"Building Owner","Property Manager","Gross Floor Area","Number of Years Certified","Certification Years",Score(s),"Property Type","Year constructed","Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Source"
1242253,"	NGS HEADQUARTERS","1145 17th St, NW and 1600 M Street, NW",,Washington,DC,20036,"National Geographic Society",,746237,7," 2009, 2013 , 2014 , 2015 , 2016 , 2017 , 2018","77, 75 , 77 , 77 , 79 , 83 , 82",Office,1964,38.905164,-77.0381,1,rooftop,"1145 17th St NW",,"Washington, DC 20036",1145,"17th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
12445563,"	THE BANKS (BN010) (BN029)","900 7th Street SW",,Washington,DC,20024,"680 Eye Street LLC",Bozzuto,233182,1," 2024",88,"Multifamily Housing",2018,38.878914,-77.021867,1,rooftop,"900 7th St SW",,"Washington, DC 20024",900,"7th St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
1257635,"	1100L","1100 L Street NW",,Washington,DC,20005,"Blake Real Estate Inc",,345116,12," 2009, 2010 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2023 , 2024","77, 90 , 80 , 78 , 79 , 85 , 87 , 81 , 81 , 75 , 76 , 77",Office,1972,38.903558,-77.027549,1,rooftop,"1100 L St NW",,"Washington, DC 20005",1100,"L St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1257638,"	1425K","1425 K Street NW",,Washington,DC,20005,"Blake Real Estate Inc",,239478,9," 2015, 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2023 , 2024","77, 82 , 82 , 90 , 80 , 79 , 75 , 82 , 81",Office,2000,38.902921,-77.03304,1,rooftop,"1425 K St NW",,"Washington, DC 20005",1425,"K St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1257639,"	BLAKE BUILDING","1025 Connecticut Ave. NW",,Washington,DC,20036,"Blake Real Estate Inc",,351106,14," 2008, 2009 , 2010 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","87, 83 , 82 , 83 , 83 , 87 , 88 , 90 , 77 , 81 , 89 , 88 , 86 , 86",Office,1962,38.903379,-77.03929,1,rooftop,"1025 Connecticut Ave NW",,"Washington, DC 20036",1025,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1257640,"	BENDER BUILDING","1120 Connecticut Ave. NW",,Washington,DC,20036,"Blake Real Estate Inc",,369441,12," 2009, 2010 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023","77, 81 , 80 , 79 , 83 , 83 , 85 , 75 , 79 , 83 , 82 , 85",Office,1962,38.904165,-77.041041,1,rooftop,"1120 Connecticut Ave NW",,"Washington, DC 20036",1120,"Connecticut Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1257643,"	OFC BUILDING","1730 Rhode Island Ave. NW",,Washington,DC,20036,"Blake Real Estate Inc",,178421,15," 2008, 2009 , 2010 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","76, 83 , 85 , 87 , 82 , 83 , 86 , 88 , 89 , 79 , 82 , 83 , 80 , 84 , 84",Office,1968,38.905947,-77.039621,1,rooftop,"1730 Rhode Island Ave NW",,"Washington, DC 20036",1730,"Rhode Island Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1257644,"	NORTHWESTERN BUILDING","1800 G Street NW",,Washington,DC,20006,"Blake Real Estate Inc",,732964,16," 2008, 2009 , 2010 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","87, 88 , 87 , 88 , 86 , 86 , 84 , 85 , 85 , 90 , 81 , 86 , 89 , 89 , 89 , 89",Office,1963,38.898027,-77.042593,1,rooftop,"1800 G St NW",,"Washington, DC 20006",1800,"G St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1257646,"	PROFESSIONAL BUILDING","2100 K Street NW",,Washington,DC,20427,"Blake Real Estate Inc",,154765,5," 2020, 2021 , 2022 , 2023 , 2024","84, 89 , 84 , 87 , 89",Office,2019,38.902257,-77.046997,1,rooftop,"2100 K St NW",,"Washington, DC 20427",2100,"K St NW",,,Washington,DC,"District of Columbia",20427,US,"Statewide (City of Washington)"
12591915,"	1350 FLORIDA AVENUE","1350 Florida Avenue NW",,Washington,DC,20009,"Douglas Development Corporation","Borger Management",27206,4," 2020, 2021 , 2022 , 2023","79, 78 , 85 , 86","Multifamily Housing",2015,38.919976,-77.031596,1,rooftop,"1350 Florida Ave NW",,"Washington, DC 20009",1350,"Florida Ave NW",,,Washington,DC,"District of Columbia",20009,US,"Statewide (City of Washington)"
1267785,"	750 17TH ST.","750 17th St., NW",,Washington,DC,20006,JLL,,136452,18," 2007, 2008 , 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","80, 77 , 81 , 78 , 80 , 81 , 76 , 75 , 75 , 75 , 81 , 75 , 81 , 79 , 86 , 87 , 84 , 83",Office,1989,38.899781,-77.039827,1,rooftop,"750 17th St NW",,"Washington, DC 20006",750,"17th St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1268752,"	1850 M STREET","1850 M Street, NW",,Washington,DC,20036,Transwestern,,254980,19," 2007, 2008 , 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","89, 87 , 87 , 85 , 86 , 87 , 85 , 87 , 85 , 84 , 89 , 88 , 78 , 84 , 85 , 89 , 90 , 89 , 93",Office,1986,38.90537,-77.04295,1,rooftop,"1850 M St NW",,"Washington, DC 20036",1850,"M St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1268754,"	1100 NEW YORK AVENUE","1100 New York Avenue, NW",,Washington,DC,20005,JLL,,561341,18," 2007, 2008 , 2009 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","87, 90 , 89 , 89 , 90 , 90 , 90 , 91 , 92 , 92 , 80 , 80 , 84 , 88 , 87 , 88 , 91 , 92",Office,1991,38.900677,-77.027446,1,rooftop,"1100 New York Ave NW",,"Washington, DC 20005",1100,"New York Ave NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1268800,"	NATIONAL EDUCATION ASSOCIATION","1201 16th St., NW",,Washington,DC,20036,"National Education Association",,394087,14," 2009, 2010 , 2011 , 2013 , 2014 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","75, 83 , 84 , 88 , 89 , 88 , 91 , 92 , 81 , 83 , 88 , 86 , 83 , 83",Office,1957,38.906099,-77.036183,1,rooftop,"1201 16th St NW",,"Washington, DC 20036",1201,"16th St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1273006,"	1325 G STREET NW","1325 G Street","Suite 110",Washington,DC,20005,"64 DCGST Owner LLC","Lincoln Property Company",298641,8," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2018 , 2024","87, 88 , 95 , 85 , 84 , 77 , 84 , 86",Office,1968,38.898725,-77.030992,1,rooftop,"1325 G St NW",,"Washington, DC 20005",1325,"G St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1273027,"	THE COLORADO BUILDING","1341 G Street NW",,Washington,DC,20005,"Unizo Real Estate DC Eight, LLC","Lincoln Property Company - Colorado",149720,2," 2015, 2020","81, 75",Office,1903,38.898576,-77.031472,1,rooftop,"1341 G St NW",,"Washington, DC 20005",1341,"G St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
12772199,"	1901 L STREET NW","1901 L Street NW",,Washington,DC,20036,"TMG 1901 L Street NW, LLC","Cushman && Wakefield",212443,9," 2009, 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2023 , 2024","78, 86 , 84 , 82 , 75 , 75 , 75 , 83 , 86",Office,2020,38.904043,-77.043891,1,rooftop,"1901 L St NW",,"Washington, DC 20036",1901,"L St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1309871,"	801 NORTH CAPITOL STREET","801 North Capitol Street, NE",,Washington,DC,20002,"BREOF 801 North Capitol REO, LLC","Cassidy Turley",120921,2," 2012, 2013","84, 81",Office,1966,38.900503,-77.008645,1,rooftop,"801 N Capitol St NE",,"Washington, DC 20002",801,"N Capitol St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1311349,"	64 NEW YORK AVENUE","64 New York Avenue, NE",,Washington,DC,20002,"64 NY DC Owner, LLC",,379148,9," 2009, 2010 , 2012 , 2017 , 2018 , 2022 , 2023 , 2024 , 2025","76, 78 , 86 , 75 , 77 , 80 , 82 , 82 , 80",Office,2000,38.909182,-77.006966,1,rooftop,"64 New York Ave NE",,"Washington, DC 20002",64,"New York Ave NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
13149,"	2101 L ST NW","2101 L St NW",,Washington,DC,20037,"JBG Smith",,406191,11," 2010, 2011 , 2014 , 2015 , 2016 , 2017 , 2018 , 2020 , 2022 , 2023 , 2024","77, 81 , 78 , 82 , 87 , 76 , 81 , 75 , 78 , 81 , 80",Office,1975,38.904011,-77.046882,1,rooftop,"2101 L St NW",,"Washington, DC 20037",2101,"L St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
13238005,"	ELIOT ON 4TH (LT079 & LT139)","1001 4th St SW",,Washington,DC,20024,"Mill Creek Residential",,397881,3," 2023, 2024 , 2025","92, 94 , 94","Multifamily Housing",2018,38.878403,-77.017847,1,rooftop,"1001 4th St SW",,"Washington, DC 20024",1001,"4th St SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
1326398,"	RENAISSANCE M-STREET HOTEL","1143 New Hampshire Ave.",,Washington,DC,20037,"Marriott International, Inc.","Renaissance M Street Hotel",198000,1," 2008",82,Hotel,1990,38.904772,-77.047551,1,rooftop,"1143 New Hampshire Ave NW",,"Washington, DC 20037",1143,"New Hampshire Ave NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
1326900,"	0975 F STREET NW (CARROLL SQUARE)","975 F Street NW",,Washington,DC,20004,"975 Carroll Square LLC","John Akridge Management Co.",187749,7," 2012, 2013 , 2015 , 2016 , 2017 , 2018 , 2020","75, 80 , 83 , 88 , 84 , 78 , 75",Office,2006,38.897641,-77.025571,1,rooftop,"975 F St NW",,"Washington, DC 20004",975,"F St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
1326957,"	1800 MASSACHUSETTS AVENUE NW (SEIU)","1800 Massachusetts Avenue, NW",,Washington,DC,20036,"1800 Massachusetts Avenue Corp","Cushman && Wakefield",217543,16," 2007, 2008 , 2009 , 2011 , 2012 , 2013 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","85, 91 , 88 , 89 , 91 , 82 , 97 , 90 , 85 , 86 , 78 , 88 , 79 , 78 , 77 , 77",Office,1979,38.908787,-77.042266,1,rooftop,"1800 Massachusetts Ave NW",,"Washington, DC 20036",1800,"Massachusetts Ave NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1327025,"	WWF  SQUARE 0024 LOT 0115","1250 24th Street, NW",,Washington,DC,20037,"World Wildlife Fund","Cushman && Wakefield",245627,15," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","86, 82 , 90 , 88 , 86 , 82 , 87 , 88 , 88 , 77 , 87 , 88 , 87 , 88 , 95",Office,1986,38.906502,-77.051857,1,rooftop,"1250 24th St NW",,"Washington, DC 20037",1250,"24th St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
1327939,"	1700 PENNSYLVANIA AVENUE NW (MILLS)","1700 Pennsylvania Avenue NW",,Washington,DC,20006,"The Mills Building Associates, LLC",Akridge,237486,8," 2008, 2009 , 2010 , 2012 , 2013 , 2023 , 2024 , 2025","79, 75 , 84 , 79 , 78 , 85 , 86 , 79",Office,1966,38.898657,-77.039958,1,rooftop,"1700 Pennsylvania Ave NW",,"Washington, DC 20006",1700,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1328161,"	VICTOR BUILDING - 252510","750 9th Street NW",,Washington,DC,20001,"Brookfield Properties",CBRE,348297,16," 2009, 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","83, 87 , 87 , 87 , 84 , 90 , 91 , 90 , 91 , 91 , 80 , 81 , 82 , 82 , 80 , 79",Office,2000,38.899511,-77.024428,1,rooftop,"750 9th St NW",,"Washington, DC 20001",750,"9th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1330000,"	FORRESTAL BUILDING","1000 Independence Ave SW",,Washington,DC,20585,"US Department of Energy",,1816161,2," 2007, 2017","88, 91",Office,1969,38.886999,-77.025371,1,rooftop,"1000 Independence Ave SW",,"Washington, DC 20585",1000,"Independence Ave SW",,,Washington,DC,"District of Columbia",20585,US,"Statewide (City of Washington)"
1330640,"	1625 EYE STREET","1625 Eye Street NW",,"Washington, DC",DC,20006,"American Real Estate Partners Management",,419302,14," 2008, 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2021 , 2022 , 2023","77, 77 , 79 , 81 , 85 , 83 , 83 , 85 , 88 , 87 , 84 , 78 , 75 , 78",Office,2003,38.902859,-77.049578,0.55,street_center,"Washington Cir NW",,"Washington, DC 20037",,"Washington Cir NW",,,Washington,DC,"District of Columbia",20037,US,"TIGER/Line® dataset from the US Census Bureau"
1331462,"	1801 PENNSYLVANIA AVENUE, LLC","1801 Pennsylvania Avenue, NW",,Washington,DC,20006,"1801 Pennsylvania Avenue, LLC  - Owner",JLL,219284,2," 2024, 2025","90, 81",Office,1991,38.900422,-77.042031,1,rooftop,"1801 Pennsylvania Ave NW",,"Washington, DC 20006",1801,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1334631,"	ONE UNION CENTER","810 First Street NE",,Washington,DC,20002,"American Real Estate Partners",,232126,6," 2013, 2014 , 2015 , 2016 , 2017 , 2018","83, 83 , 86 , 87 , 88 , 89",Office,1987,38.900613,-77.007028,1,rooftop,"810 1st St NE",,"Washington, DC 20002",810,"1st St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1335301,"	1900 K STREET","1900 K Street NW",,Washington,DC,20006,TIAA-CREF,,379324,22," 2002, 2004 , 2005 , 2006 , 2007 , 2008 , 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2022 , 2023 , 2024 , 2025","75, 75 , 80 , 78 , 80 , 77 , 79 , 76 , 77 , 89 , 83 , 78 , 81 , 83 , 85 , 86 , 79 , 80 , 85 , 83 , 78 , 77",Office,1996,38.902079,-77.043913,1,rooftop,"1900 K St NW",,"Washington, DC 20006",1900,"K St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1340568,"	1331 F STREET, NW","1331 F Street NW",,Washington,DC,20004,"James Campbell Company, LLC","C B Richard Ellis",142956,4," 2021, 2022 , 2023 , 2024","76, 88 , 95 , 93",Office,1988,38.897648,-77.030929,1,rooftop,"1331 F St NW",,"Washington, DC 20004",1331,"F St NW",,,Washington,DC,"District of Columbia",20004,US,"Statewide (City of Washington)"
1341848,"	LIBERTY SQUARE","450 5th Street, NW",,Washington,DC,20001,"Judiciary Plaza LLC","Cushman && Wakefield",543682,6," 2010, 2012 , 2016 , 2018 , 2021 , 2023","87, 90 , 80 , 85 , 80 , 80",Office,1982,38.895616,-77.019301,1,rooftop,"450 5th St NW",,"Washington, DC 20001",450,"5th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1342182,"	101 CONSTITUTION","101 Constitution Avenue, NW",,Washington,DC,20001,"101 Constitution Trust","Lincoln Property Company",564563,11," 2009, 2010 , 2011 , 2014 , 2015 , 2016 , 2017 , 2018 , 2020 , 2021 , 2022","76, 75 , 85 , 75 , 78 , 78 , 80 , 79 , 75 , 75 , 75",Office,2002,38.892828,-77.013076,1,rooftop,"101 Constitution Ave NW",,"Washington, DC 20001",101,"Constitution Ave NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1345607,"	800 NORTH CAPITOL STREET NW - WASHINGTON","800 N CAPITOL STREET, NW",,Washington,DC,20002,"BOYD DC I GSA LLC",,345976,9," 2011, 2012 , 2014 , 2015 , 2016 , 2018 , 2023 , 2024 , 2025","75, 80 , 76 , 83 , 90 , 84 , 76 , 83 , 82",Office,1989,38.900512,-77.009731,1,rooftop,"800 N Capitol St NW",,"Washington, DC 20002",800,"N Capitol St NW",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1346869,"	1201 - 1225 NEW YORK AVENUE","1201 New York Avenue, NW",,Washington,DC,20005,Pembroke,"JLL -DC",509395,16," 2009, 2010 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","75, 76 , 89 , 85 , 85 , 83 , 89 , 92 , 91 , 78 , 81 , 85 , 75 , 81 , 81 , 83",Office,1988,38.901021,-77.028549,1,rooftop,"1201 New York Ave NW",,"Washington, DC 20005",1201,"New York Ave NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1347006,"	FRANKLIN COURT","1099 14th Street NW",,Washington,DC,20005,"Lincoln Property Company",,508315,13," 2012, 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","76, 84 , 78 , 78 , 92 , 92 , 90 , 76 , 75 , 76 , 75 , 75 , 78",Office,1991,38.903385,-77.031685,1,rooftop,"1099 14th St NW",,"Washington, DC 20005",1099,"14th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1347061,"	950 L'ENFANT PLAZA - WASHINGTON","950 L'Enfant Plaza, SW",,Washington,DC,20024,"Washington DC V FGF, LLC",,328940,6," 2016, 2017 , 2021 , 2023 , 2024 , 2025","81, 82 , 75 , 96 , 94 , 89",Office,1967,38.883385,-77.024923,1,rooftop,"950 L'enfant Plz SW",,"Washington, DC 20024",950,"L'enfant Plz SW",,,Washington,DC,"District of Columbia",20024,US,"Statewide (City of Washington)"
1348840,"	750 FIRST STREET","750 First Street NE",,Washington,DC,20002,"APA LLC","Cushman Wakefeild",392786,10," 2012, 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2022 , 2023","75, 81 , 82 , 87 , 88 , 89 , 82 , 86 , 82 , 75",Office,1991,38.899901,-77.007445,1,rooftop,"750 1st St NE",,"Washington, DC 20002",750,"1st St NE",,,Washington,DC,"District of Columbia",20002,US,"Statewide (City of Washington)"
1349227,"	RESOURCES FOR THE FUTURE INC./RESOURCES AND CONSERVATION CENTER LLC","1616 P Street NW","1400 16th Street, NW",Washington,DC,20036,"Resources for the Future Inc./Resources and Conservation Center LLC","Stout & Teague",278474,13," 2008, 2010 , 2014 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","82, 79 , 82 , 89 , 88 , 78 , 77 , 86 , 90 , 80 , 87 , 90 , 87",Office,1959,38.90935,-77.037579,1,rooftop,"1616 P St NW",,"Washington, DC 20036",1616,"P St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1356732,"	1101 14TH STREET","1101 14th St NW",,Washington,DC,20005,"Ta Realty",,156467,12," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2018 , 2019 , 2020 , 2021 , 2022","79, 79 , 80 , 82 , 93 , 92 , 88 , 91 , 89 , 93 , 95 , 90",Office,1981,38.904044,-77.031591,1,rooftop,"1101 14th St NW",,"Washington, DC 20005",1101,"14th St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1368706,"	1901 PENNSYLVANIA AVE","1901 Pennsylvania Ave",,"Washington D.C.",DC,20006,"Washington Real Estate Investment Trust",,109909,7," 2008, 2011 , 2013 , 2016 , 2017 , 2018 , 2019","78, 82 , 82 , 88 , 93 , 93 , 79",Office,1959,38.900689,-77.043798,1,rooftop,"1901 Pennsylvania Ave NW",,"Washington, DC 20006",1901,"Pennsylvania Ave NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1369166,"	AMERICAN SOCIETY FOR MICROBIOLOGY","1752 N STREET N.W.","SUITE LL 5 - C LEVEL",WASHINGTON,DC,20036,"American Society for Microbiology","Lincoln Property Company",94580,12," 2013, 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023 , 2024","84, 80 , 79 , 83 , 84 , 85 , 78 , 88 , 93 , 88 , 84 , 84",Office,1979,38.907067,-77.040447,1,rooftop,"1752 N St NW",,"Washington, DC 20036",1752,"N St NW",,,Washington,DC,"District of Columbia",20036,US,"Statewide (City of Washington)"
1373989,"	2121 K STREET","2121 K Street NW",,Washington,DC,20037,"2121 K LLC","TF Cornerstone, Inc",217890,12," 2010, 2012 , 2014 , 2015 , 2016 , 2017 , 2018 , 2021 , 2022 , 2023 , 2024 , 2025","94, 84 , 79 , 80 , 80 , 79 , 83 , 75 , 78 , 77 , 79 , 83",Office,1981,38.902872,-77.047241,1,rooftop,"2121 K St NW",,"Washington, DC 20037",2121,"K St NW",,,Washington,DC,"District of Columbia",20037,US,"Statewide (City of Washington)"
1378102,"	799 9TH STREET","799 9th street N.W.",,Washington,DC,20001,"Brookfield Properties",,210645,11," 2009, 2012 , 2013 , 2017 , 2018 , 2020 , 2021 , 2022 , 2023 , 2024 , 2025","83, 86 , 76 , 86 , 86 , 75 , 76 , 79 , 80 , 82 , 76",Office,2001,38.899535,-77.023514,1,rooftop,"799 9th St NW",,"Washington, DC 20001",799,"9th St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
1380075,"	2033 K STREET, NW","2033 K Street N.W.",,Washington,DC,20006,"ARA GREEN","Quadrangle Management Company",134457,10," 2008, 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017","77, 75 , 81 , 79 , 87 , 80 , 77 , 78 , 79 , 82",Office,1975,38.90305,-77.046352,1,rooftop,"2033 K St NW",,"Washington, DC 20006",2033,"K St NW",,,Washington,DC,"District of Columbia",20006,US,"Statewide (City of Washington)"
1380124,"	1101 K STREET","1101 K Street, NW","Suite B110","Washington, DC",DC,20005,"Rg-1101K, LLC","Lincoln Property Company",314211,14," 2010, 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2019 , 2020 , 2021 , 2022 , 2023","98, 87 , 86 , 84 , 82 , 84 , 82 , 85 , 86 , 75 , 81 , 78 , 85 , 88",Office,2006,38.902868,-77.027417,1,rooftop,"1101 K St NW",,"Washington, DC 20005",1101,"K St NW",,,Washington,DC,"District of Columbia",20005,US,"Statewide (City of Washington)"
1384590,"	WASHINGTON CENTER","1001 G Street NW",,Washington,DC,20001,"Washington Center REIT LLC","Quadrangle Management Company",428212,15," 2008, 2009 , 2010 , 2011 , 2012 , 2013 , 2014 , 2015 , 2016 , 2017 , 2018 , 2022 , 2023 , 2024 , 2025","77, 75 , 88 , 76 , 82 , 77 , 77 , 82 , 86 , 83 , 82 , 88 , 89 , 82 , 77",Office,1989,38.898719,-77.026488,1,rooftop,"1001 G St NW",,"Washington, DC 20001",1001,"G St NW",,,Washington,DC,"District of Columbia",20001,US,"Statewide (City of Washington)"
