blk2020gj,blk2020ge,blk2010gj,blk2010ge,parea,weight
G11000100073041001,110010073041001,G11000100073042001,110010073042001,1,1
G11000100073041002,110010073041002,G11000100073042002,110010073042002,1,1
G11000100073041003,110010073041003,G11000100073042003,110010073042003,1,1
G11000100073041004,110010073041004,G11000100073042004,110010073042004,1,1
G11000100073041005,110010073041005,G11000100073042005,110010073042005,1,1
G11000100073041006,110010073041006,G11000100073042006,110010073042006,1,1
G11000100073042000,110010073042000,G11000100073043000,110010073043000,1,1
G11000100073042001,110010073042001,G11000100073043001,110010073043001,1,1
G11000100073042002,110010073042002,G11000100073043002,110010073043002,1,1
G11000100073042003,110010073042003,G11000100073043003,110010073043003,1,1
G11000100073042004,110010073042004,G11000100073043004,110010073043004,1,1
G11000100073042005,110010073042005,G11000100073043005,110010073043005,1,1
G11000100073043000,110010073043000,G11000100073041004,110010073041004,1,1
G11000100073043001,110010073043001,G11000100073041005,110010073041005,1,1
G11000100073043002,110010073043002,G11000100073041006,110010073041006,1,1
G11000100073044000,110010073044000,G11000100073041011,110010073041011,0,0
G11000100073044000,110010073044000,G11000100073041012,110010073041012,1,1
G11000100073044001,110010073044001,G11000100073041013,110010073041013,1,1
G11000100073044002,110010073044002,G11000100073041009,110010073041009,1,1
G11000100073044002,110010073044002,G11000100073041010,110010073041010,0,0
G11000100073044002,110010073044002,G11000100097001000,110010097001000,0,0
G11000100073044003,110010073044003,G11000100073041003,110010073041003,1,1
G11000100073044004,110010073044004,G11000100073041003,110010073041003,1,1
G11000100073044005,110010073044005,G11000100073041003,110010073041003,1,1
G11000100073044006,110010073044006,G11000100073041008,110010073041008,1,1
G11000100073044007,110010073044007,G11000100073041007,110010073041007,1,1
G11000100073044008,110010073044008,G11000100073041003,110010073041003,1,1
G11000100074011000,110010074011000,G11000100074011000,110010074011000,0.2601203355,0.2601203355
G11000100074011000,110010074011000,G11000100074011001,110010074011001,0.1354118088,0.1354118088
G11000100074011000,110010074011000,G11000100074011005,110010074011005,0.6044678558,0.6044678558
G11000100074011001,110010074011001,G11000100074011005,110010074011005,1,1
G11000100074011002,110010074011002,G11000100074011002,110010074011002,1,1
G11000100074011003,110010074011003,G11000100074011003,110010074011003,0.8837877337,0.8837877337
G11000100074011003,110010074011003,G11000100074011004,110010074011004,0.1162122663,0.1162122663
G11000100074011004,110010074011004,G11000100074011005,110010074011005,1,1
G11000100074011005,110010074011005,G11000100074011003,110010074011003,0.0209874752,0
G11000100074011005,110010074011005,G11000100074011006,110010074011006,0.031723004,0
G11000100074011005,110010074011005,G11000100074011009,110010074011009,0.2988539098,0
G11000100074011005,110010074011005,G11000100074011014,110010074011014,0.4087721843,0
G11000100074011005,110010074011005,G11000100074011015,110010074011015,0.2396634267,1
G11000100074011006,110010074011006,G11000100074011004,110010074011004,0.3799315439,0.3799315439
G11000100074011006,110010074011006,G11000100074011007,110010074011007,0.6200684561,0.6200684561
G11000100074011007,110010074011007,G11000100074011015,110010074011015,0.7112751884,0.7176204856
G11000100074011007,110010074011007,G11000100074011017,110010074011017,0.0649329384,0
G11000100074011007,110010074011007,G11000100074011019,110010074011019,0.2237918732,0.2823795144
G11000100074011008,110010074011008,G11000100074011015,110010074011015,0.2844379658,1
G11000100074011008,110010074011008,G11000100074011016,110010074011016,0.7155620342,0
G11000100074011009,110010074011009,G11000100074011019,110010074011019,1,1
G11000100074011010,110010074011010,G11000100074011018,110010074011018,1,1
G11000100074011011,110010074011011,G11000100074011023,110010074011023,0.2948732719,0.2948732719
G11000100074011011,110010074011011,G11000100074011024,110010074011024,0.5070852535,0.5070852535
G11000100074011011,110010074011011,G11000100074011027,110010074011027,0.1980414747,0.1980414747
G11000100074011012,110010074011012,G11000100074011020,110010074011020,0.0456872785,0.0456872785
G11000100074011012,110010074011012,G11000100074011025,110010074011025,0.9543127215,0.9543127215
G11000100074011013,110010074011013,G11000100074011020,110010074011020,1,1
G11000100074011014,110010074011014,G11000100074011021,110010074011021,0.4734538902,0.4734538902
G11000100074011014,110010074011014,G11000100074011029,110010074011029,0.5265461098,0.5265461098
G11000100074011015,110010074011015,G11000100074011013,110010074011013,0.1119138941,0
G11000100074011015,110010074011015,G11000100074011022,110010074011022,0.1390301192,0
G11000100074011015,110010074011015,G11000100074011035,110010074011035,0.7490559867,1
G11000100074011016,110010074011016,G11000100074011036,110010074011036,1,1
G11000100074011017,110010074011017,G11000100074011034,110010074011034,1,1
G11000100074011018,110010074011018,G11000100074011033,110010074011033,0.1073735799,1
G11000100074011018,110010074011018,G11000100074011034,110010074011034,0.8926264201,0
G11000100074011019,110010074011019,G11000100074011021,110010074011021,0.5865051903,0.5865051903
G11000100074011019,110010074011019,G11000100074011029,110010074011029,0.4134948097,0.4134948097
G11000100074011020,110010074011020,G11000100074011026,110010074011026,0.326408471,0
G11000100074011020,110010074011020,G11000100074011028,110010074011028,0.1820797606,0
G11000100074011020,110010074011020,G11000100074011030,110010074011030,0.3346952869,0
G11000100074011020,110010074011020,G11000100074011031,110010074011031,0.0673879266,0
G11000100074011020,110010074011020,G11000100074011040,110010074011040,0.0191344881,0.9570049948
G11000100074011020,110010074011020,G11000100074011041,110010074011041,0.0079990792,0
G11000100074011020,110010074011020,G11000100104002000,110010104002000,0.0392185072,0
G11000100074011020,110010074011020,G11000100104002001,110010104002001,0.0230764804,0.0429950052
G11000100074011021,110010074011021,G11000100074011031,110010074011031,1,1
G11000100074011022,110010074011022,G11000100074011015,110010074011015,1,1
G11000100074011023,110010074011023,G11000100074011033,110010074011033,1,1
G11000100074011024,110010074011024,G11000100074011032,110010074011032,1,1
G11000100074011025,110010074011025,G11000100074011032,110010074011032,0.0855206743,0.0597822028
G11000100074011025,110010074011025,G11000100074011039,110010074011039,0.6377135925,0.9018483834
G11000100074011025,110010074011025,G11000100074011040,110010074011040,0.0267918767,0.0284730352
G11000100074011025,110010074011025,G11000100104002001,110010104002001,0.2499738565,0.0098963785
G11000100074011026,110010074011026,G11000100074011038,110010074011038,1,1
G11000100074011027,110010074011027,G11000100074011037,110010074011037,1,1
G11000100074012000,110010074012000,G11000100074012000,110010074012000,0.2931643625,0
G11000100074012000,110010074012000,G11000100074012001,110010074012001,0.6827956989,1
G11000100074012000,110010074012000,G11000100074043002,110010074043002,0.0240399386,0
G11000100074012001,110010074012001,G11000100074012000,110010074012000,0.2811143541,0
G11000100074012001,110010074012001,G11000100074012001,110010074012001,0.7069301003,0.97660302
G11000100074012001,110010074012001,G11000100074012002,110010074012002,0.0053509954,0.02339698
G11000100074012001,110010074012001,G11000100074043002,110010074043002,0.0066045502,0
G11000100074012002,110010074012002,G11000100074012002,110010074012002,1,1
G11000100074012003,110010074012003,G11000100074012003,110010074012003,1,1
G11000100074012004,110010074012004,G11000100074012004,110010074012004,1,1
G11000100074031000,110010074031000,G11000100074031004,110010074031004,1,1
G11000100074031001,110010074031001,G11000100074031005,110010074031005,1,1
G11000100074031002,110010074031002,G11000100074031006,110010074031006,1,1
G11000100074031003,110010074031003,G11000100073041002,110010073041002,0.0554323725,0.0454787077
G11000100074031003,110010074031003,G11000100074031007,110010074031007,0.9445676275,0.9545212923
G11000100074032000,110010074032000,G11000100074031000,110010074031000,0.4985891035,1
G11000100074032000,110010074032000,G11000100074031001,110010074031001,0.5014108965,0
G11000100074032001,110010074032001,G11000100074031000,110010074031000,0.8203361537,1
G11000100074032001,110010074032001,G11000100074031001,110010074031001,0.1796638463,0
G11000100074032002,110010074032002,G11000100074031002,110010074031002,0.845900978,0.8446866485
G11000100074032002,110010074032002,G11000100074031003,110010074031003,0.154099022,0.1553133515
G11000100074041000,110010074041000,G11000100074041000,110010074041000,1,1
G11000100074041001,110010074041001,G11000100074041000,110010074041000,1,1
G11000100074041002,110010074041002,G11000100074041002,110010074041002,1,1
G11000100074041003,110010074041003,G11000100074041001,110010074041001,1,1
G11000100074041004,110010074041004,G11000100074041003,110010074041003,1,1
G11000100074041005,110010074041005,G11000100074041005,110010074041005,1,1
G11000100074041006,110010074041006,G11000100074041004,110010074041004,1,1
G11000100074041007,110010074041007,G11000100074041008,110010074041008,1,1
G11000100074041008,110010074041008,G11000100074041007,110010074041007,1,1
G11000100074041009,110010074041009,G11000100074041006,110010074041006,1,1
G11000100074041010,110010074041010,G11000100074041010,110010074041010,1,1
G11000100074041011,110010074041011,G11000100074041011,110010074041011,1,1
G11000100074041012,110010074041012,G11000100074041009,110010074041009,1,1
G11000100074042000,110010074042000,G11000100074042000,110010074042000,1,1
G11000100074042001,110010074042001,G11000100074042001,110010074042001,1,1
G11000100074042002,110010074042002,G11000100074042003,110010074042003,1,1
G11000100074042003,110010074042003,G11000100074042002,110010074042002,1,1
G11000100074042004,110010074042004,G11000100074042006,110010074042006,1,1
G11000100074042005,110010074042005,G11000100074042007,110010074042007,1,1
G11000100074042006,110010074042006,G11000100074042004,110010074042004,1,1
G11000100074042007,110010074042007,G11000100074042005,110010074042005,1,1
G11000100074042008,110010074042008,G11000100074042008,110010074042008,0.4023426859,0.2719665272
G11000100074042008,110010074042008,G11000100074042009,110010074042009,0.5447017162,0.7071129707
G11000100074042008,110010074042008,G11000100074042011,110010074042011,0.0529555979,0.0209205021
G11000100074042009,110010074042009,G11000100074042010,110010074042010,1,1
G11000100074042010,110010074042010,G11000100074042010,110010074042010,1,1
G11000100074043000,110010074043000,G11000100074043000,110010074043000,1,1
G11000100074043001,110010074043001,G11000100074043000,110010074043000,0.9384139746,1
G11000100074043001,110010074043001,G11000100104002035,110010104002035,0.0615860254,0
G11000100074043002,110010074043002,G11000100074043001,110010074043001,1,1
G11000100074043003,110010074043003,G11000100074043003,110010074043003,0.5777281962,0.1590909091
G11000100074043003,110010074043003,G11000100074043004,110010074043004,0.4222718038,0.8409090909
G11000100074061000,110010074061000,G11000100074061000,110010074061000,1,1
G11000100074061001,110010074061001,G11000100074061001,110010074061001,1,1
G11000100074062000,110010074062000,G11000100074062000,110010074062000,1,1
G11000100074071000,110010074071000,G11000100074071000,110010074071000,0.9281136757,0.9281136757
G11000100074071000,110010074071000,G11000100074081002,110010074081002,0.0718863243,0.0718863243
G11000100074071001,110010074071001,G11000100074071001,110010074071001,0.2936211173,0.0723684211
G11000100074071001,110010074071001,G11000100074071010,110010074071010,0.7063788827,0.9276315789
G11000100074071002,110010074071002,G11000100074071002,110010074071002,1,1
G11000100074071003,110010074071003,G11000100074071003,110010074071003,0.503191391,0.6831683168
G11000100074071003,110010074071003,G11000100074071011,110010074071011,0.496808609,0.3168316832
G11000100074071004,110010074071004,G11000100074071006,110010074071006,1,1
G11000100074071005,110010074071005,G11000100074071007,110010074071007,1,1
G11000100074071006,110010074071006,G11000100074071008,110010074071008,1,1
G11000100074071007,110010074071007,G11000100074071005,110010074071005,1,1
G11000100074071008,110010074071008,G11000100074071004,110010074071004,1,1
G11000100074071009,110010074071009,G11000100074071012,110010074071012,1,1
G11000100074071010,110010074071010,G11000100074071009,110010074071009,1,1
G11000100074072000,110010074072000,G11000100074072000,110010074072000,1,1
G11000100074072001,110010074072001,G11000100074072001,110010074072001,1,1
G11000100074072002,110010074072002,G11000100074072002,110010074072002,1,1
G11000100074072003,110010074072003,G11000100074072003,110010074072003,1,1
G11000100074072004,110010074072004,G11000100074072008,110010074072008,1,1
G11000100074072005,110010074072005,G11000100074072009,110010074072009,1,1
G11000100074073000,110010074073000,G11000100074072006,110010074072006,1,1
G11000100074073001,110010074073001,G11000100074072007,110010074072007,1,1
G11000100074073002,110010074073002,G11000100074072004,110010074072004,1,1
G11000100074073003,110010074073003,G11000100074072005,110010074072005,1,1
G11000100074073004,110010074073004,G11000100074072011,110010074072011,1,1
G11000100074073005,110010074073005,G11000100074072010,110010074072010,1,1
G11000100074081000,110010074081000,G11000100074081010,110010074081010,0.9501895873,0.4488355681
G11000100074081000,110010074081000,G11000100074081012,110010074081012,0.0498104127,0.5511644319
G11000100074081001,110010074081001,G11000100074081011,110010074081011,1,1
G11000100074082000,110010074082000,G11000100074081000,110010074081000,0.9152790637,0.9612097304
G11000100074082000,110010074082000,G11000100074081008,110010074081008,0.0847209363,0.0387902696
G11000100074082001,110010074082001,G11000100074081001,110010074081001,1,1
G11000100074082002,110010074082002,G11000100074081006,110010074081006,1,1
G11000100074082003,110010074082003,G11000100074081003,110010074081003,1,1
G11000100074082004,110010074082004,G11000100074081004,110010074081004,1,1
G11000100074082005,110010074082005,G11000100074081005,110010074081005,1,1
G11000100074082006,110010074082006,G11000100074081009,110010074081009,1,1
G11000100074082007,110010074082007,G11000100074081007,110010074081007,1,1
G11000100074091000,110010074091000,G11000100074091000,110010074091000,1,1
G11000100074091001,110010074091001,G11000100074091001,110010074091001,1,1
G11000100074091002,110010074091002,G11000100074091002,110010074091002,1,1
G11000100074092000,110010074092000,G11000100074092000,110010074092000,1,1
G11000100074092001,110010074092001,G11000100074092001,110010074092001,1,1
G11000100074092002,110010074092002,G11000100074092002,110010074092002,1,1
G11000100074092003,110010074092003,G11000100074092003,110010074092003,1,1
G11000100074092004,110010074092004,G11000100074092004,110010074092004,1,1
G11000100074093000,110010074093000,G11000100074093000,110010074093000,1,1
G11000100074093001,110010074093001,G11000100074093001,110010074093001,1,1
G11000100074093002,110010074093002,G11000100073041002,110010073041002,0.1876526404,0.0999328573
G11000100074093002,110010074093002,G11000100074093002,110010074093002,0.8123473596,0.9000671427
G11000100074093003,110010074093003,G11000100074093003,110010074093003,1,1
G11000100074093004,110010074093004,G11000100074093004,110010074093004,1,1
G11000100074093005,110010074093005,G11000100073041001,110010073041001,0.0339167408,0.0339167408
G11000100074093005,110010074093005,G11000100074093005,110010074093005,0.9660832592,0.9660832592
G11000100074093006,110010074093006,G11000100073041000,110010073041000,1,1
G11000100075021000,110010075021000,G11000100075021000,110010075021000,0.8026306197,1
G11000100075021000,110010075021000,G11000100075041006,110010075041006,0.1973693803,0
G11000100075021001,110010075021001,G11000100075021000,110010075021000,1,1
G11000100075021002,110010075021002,G11000100075021001,110010075021001,1,1
G11000100075021003,110010075021003,G11000100075021002,110010075021002,1,1
G11000100075021004,110010075021004,G11000100075021003,110010075021003,1,1
G11000100075021005,110010075021005,G11000100075021004,110010075021004,1,1
G11000100075021006,110010075021006,G11000100075021005,110010075021005,1,1
G11000100075022000,110010075022000,G11000100075022000,110010075022000,1,1
G11000100075022001,110010075022001,G11000100075022001,110010075022001,1,1
G11000100075022002,110010075022002,G11000100075022003,110010075022003,1,1
G11000100075022003,110010075022003,G11000100075022004,110010075022004,1,1
G11000100075023000,110010075023000,G11000100075022002,110010075022002,1,1
G11000100075023001,110010075023001,G11000100075022009,110010075022009,1,1
G11000100075023002,110010075023002,G11000100075022005,110010075022005,1,1
G11000100075023003,110010075023003,G11000100075022006,110010075022006,1,1
G11000100075023004,110010075023004,G11000100075022007,110010075022007,1,1
G11000100075023005,110010075023005,G11000100075022008,110010075022008,1,1
G11000100075031000,110010075031000,G11000100075031000,110010075031000,0.5024023581,0.0795454545
G11000100075031000,110010075031000,G11000100075031012,110010075031012,0.4975976419,0.9204545455
G11000100075031001,110010075031001,G11000100075031001,110010075031001,1,1
G11000100075031002,110010075031002,G11000100075031002,110010075031002,1,1
G11000100075031003,110010075031003,G11000100074011010,110010074011010,0.0765301469,0.0765301469
G11000100075031003,110010075031003,G11000100074011011,110010074011011,0.2902490194,0.2902490194
G11000100075031003,110010075031003,G11000100075031003,110010075031003,0.6332208337,0.6332208337
G11000100075031004,110010075031004,G11000100075031004,110010075031004,1,1
G11000100075031005,110010075031005,G11000100075031011,110010075031011,1,1
G11000100075031006,110010075031006,G11000100075031010,110010075031010,1,1
G11000100075031007,110010075031007,G11000100075031009,110010075031009,1,1
G11000100075031008,110010075031008,G11000100075031008,110010075031008,1,1
G11000100075031009,110010075031009,G11000100075031007,110010075031007,1,1
G11000100075031010,110010075031010,G11000100075031006,110010075031006,1,1
G11000100075031011,110010075031011,G11000100074011013,110010074011013,0.4844501443,0
G11000100075031011,110010075031011,G11000100074011035,110010074011035,0.0440846425,1
G11000100075031011,110010075031011,G11000100075031005,110010075031005,0.4714652132,0
G11000100075031012,110010075031012,G11000100075031018,110010075031018,1,1
G11000100075031013,110010075031013,G11000100075031017,110010075031017,1,1
G11000100075031014,110010075031014,G11000100075031019,110010075031019,1,1
G11000100075031015,110010075031015,G11000100075031013,110010075031013,1,1
G11000100075031016,110010075031016,G11000100075031014,110010075031014,1,1
G11000100075031017,110010075031017,G11000100075031015,110010075031015,1,1
G11000100075031018,110010075031018,G11000100075031016,110010075031016,1,1
G11000100075032000,110010075032000,G11000100075032000,110010075032000,1,1
G11000100075032001,110010075032001,G11000100075032000,110010075032000,0.9888405079,0.9706718565
G11000100075032001,110010075032001,G11000100075032001,110010075032001,0.0111594921,0.0293281435
G11000100075032002,110010075032002,G11000100075032002,110010075032002,1,1
G11000100075032003,110010075032003,G11000100075032002,110010075032002,1,1
G11000100075032004,110010075032004,G11000100075032002,110010075032002,1,1
G11000100075032005,110010075032005,G11000100075032003,110010075032003,1,1
G11000100075032006,110010075032006,G11000100075032004,110010075032004,1,1
G11000100075032007,110010075032007,G11000100075032000,110010075032000,0.4421691027,0.3930600969
G11000100075032007,110010075032007,G11000100075032005,110010075032005,0.4890631344,0.518484536
G11000100075032007,110010075032007,G11000100075032006,110010075032006,0.0687677629,0.088455367
G11000100075032008,110010075032008,G11000100075032000,110010075032000,0.0165703696,0.0062541784
G11000100075032008,110010075032008,G11000100075032001,110010075032001,0.9834296304,0.9937458216
G11000100075041000,110010075041000,G11000100075041004,110010075041004,1,1
G11000100075041001,110010075041001,G11000100075041008,110010075041008,1,1
G11000100075041002,110010075041002,G11000100075041009,110010075041009,1,1
G11000100075041003,110010075041003,G11000100075041010,110010075041010,1,1
G11000100075042000,110010075042000,G11000100075041000,110010075041000,1,1
G11000100075042001,110010075042001,G11000100075041001,110010075041001,1,1
G11000100075042002,110010075042002,G11000100075041002,110010075041002,1,1
G11000100075042003,110010075042003,G11000100075041003,110010075041003,1,1
G11000100075042004,110010075042004,G11000100075041007,110010075041007,1,1
G11000100075042005,110010075042005,G11000100075041005,110010075041005,1,1
G11000100076011000,110010076011000,G11000100076011000,110010076011000,0.185141159,0.3989313156
G11000100076011000,110010076011000,G11000100076011006,110010076011006,0.814858841,0.6010686844
G11000100076011001,110010076011001,G11000100076011000,110010076011000,1,1
G11000100076011002,110010076011002,G11000100076011007,110010076011007,0.023977433,0.023977433
G11000100076011002,110010076011002,G11000100076011008,110010076011008,0.6558533145,0.6558533145
G11000100076011002,110010076011002,G11000100076012001,110010076012001,0.3201692525,0.3201692525
G11000100076011003,110010076011003,G11000100076011006,110010076011006,0.9454869906,1
G11000100076011003,110010076011003,G11000100076011007,110010076011007,0.0545130094,0
G11000100076011004,110010076011004,G11000100076011005,110010076011005,1,1
G11000100076011005,110010076011005,G11000100076011001,110010076011001,1,1
G11000100076011006,110010076011006,G11000100076011002,110010076011002,1,1
G11000100076011007,110010076011007,G11000100076011003,110010076011003,1,1
G11000100076011008,110010076011008,G11000100076011004,110010076011004,1,1
G11000100076012000,110010076012000,G11000100076012000,110010076012000,1,1
G11000100076012001,110010076012001,G11000100076012002,110010076012002,1,1
G11000100076012002,110010076012002,G11000100076012003,110010076012003,1,1
G11000100076012003,110010076012003,G11000100076012004,110010076012004,1,1
G11000100076012004,110010076012004,G11000100076012005,110010076012005,1,1
G11000100076012005,110010076012005,G11000100076012006,110010076012006,1,1
G11000100076012006,110010076012006,G11000100076012007,110010076012007,1,1
G11000100076012007,110010076012007,G11000100076012008,110010076012008,1,1
G11000100076012008,110010076012008,G11000100076012009,110010076012009,1,1
G11000100076012009,110010076012009,G11000100076012010,110010076012010,1,1
G11000100076012010,110010076012010,G11000100076012011,110010076012011,1,1
G11000100076012011,110010076012011,G11000100076012012,110010076012012,0.9413750422,1
G11000100076012011,110010076012011,G11000100076012014,110010076012014,0.0586249578,0
G11000100076012012,110010076012012,G11000100076012013,110010076012013,1,1
G11000100076013000,110010076013000,G11000100076013000,110010076013000,1,1
G11000100076013001,110010076013001,G11000100076013001,110010076013001,1,1
G11000100076013002,110010076013002,G11000100076013002,110010076013002,1,1
G11000100076013003,110010076013003,G11000100076013003,110010076013003,1,1
G11000100076013004,110010076013004,G11000100076013004,110010076013004,1,1
G11000100076013005,110010076013005,G11000100076013005,110010076013005,1,1
G11000100076013006,110010076013006,G11000100076013006,110010076013006,1,1
G11000100076013007,110010076013007,G11000100076013007,110010076013007,1,1
G11000100076013008,110010076013008,G11000100076013008,110010076013008,1,1
G11000100076013009,110010076013009,G11000100076013009,110010076013009,1,1
G11000100076013010,110010076013010,G11000100076013010,110010076013010,1,1
G11000100076013011,110010076013011,G11000100076013011,110010076013011,1,1
G11000100076013012,110010076013012,G11000100076013012,110010076013012,1,1
G11000100076013013,110010076013013,G11000100076013013,110010076013013,0.5599634883,0.5531914894
G11000100076013013,110010076013013,G11000100076013014,110010076013014,0.4400365117,0.4468085106
G11000100076014000,110010076014000,G11000100076014000,110010076014000,1,1
G11000100076014001,110010076014001,G11000100076014001,110010076014001,1,1
G11000100076014002,110010076014002,G11000100076014002,110010076014002,1,1
G11000100076014003,110010076014003,G11000100076014003,110010076014003,1,1
G11000100076014004,110010076014004,G11000100076014004,110010076014004,1,1
G11000100076014005,110010076014005,G11000100076014005,110010076014005,1,1
G11000100076014006,110010076014006,G11000100076014006,110010076014006,1,1
G11000100076014007,110010076014007,G11000100076014007,110010076014007,1,1
G11000100076014008,110010076014008,G11000100076014008,110010076014008,0.0355767621,0
G11000100076014008,110010076014008,G11000100076014010,110010076014010,0.9644232379,1
G11000100076014009,110010076014009,G11000100076014009,110010076014009,1,1
G11000100076015000,110010076015000,G11000100076015000,110010076015000,0,0
G11000100076015000,110010076015000,G11000100076015001,110010076015001,1,1
G11000100076015001,110010076015001,G11000100076015000,110010076015000,1,1
G11000100076015002,110010076015002,G11000100076015001,110010076015001,1,1
G11000100076015003,110010076015003,G11000100076015003,110010076015003,1,1
G11000100076015004,110010076015004,G11000100076015003,110010076015003,1,1
G11000100076015005,110010076015005,G11000100076015002,110010076015002,0.0148488255,0.0148488255
G11000100076015005,110010076015005,G11000100076015006,110010076015006,0.0030294589,0.0030294589
G11000100076015005,110010076015005,G11000100076015007,110010076015007,0.9821217156,0.9821217156
G11000100076015006,110010076015006,G11000100076015001,110010076015001,0.941613153,0.941613153
G11000100076015006,110010076015006,G11000100076015005,110010076015005,0.058386847,0.058386847
G11000100076015007,110010076015007,G11000100076015008,110010076015008,0.8952393022,0.8952393022
G11000100076015007,110010076015007,G11000100076015025,110010076015025,0.1047606978,0.1047606978
G11000100076015008,110010076015008,G11000100076015009,110010076015009,1,1
G11000100076015009,110010076015009,G11000100076015006,110010076015006,1,1
G11000100076015010,110010076015010,G11000100076015006,110010076015006,0.097391118,0.097391118
G11000100076015010,110010076015010,G11000100076015007,110010076015007,0.902608882,0.902608882
G11000100076015011,110010076015011,G11000100076015000,110010076015000,0.9547262248,0.9547262248
G11000100076015011,110010076015011,G11000100076015004,110010076015004,0.0452737752,0.0452737752
G11000100076015012,110010076015012,G11000100076015010,110010076015010,0.631092138,0.631092138
G11000100076015012,110010076015012,G11000100076015013,110010076015013,0.368907862,0.368907862
G11000100076015013,110010076015013,G11000100076015010,110010076015010,0.4215299353,0.4215299353
G11000100076015013,110010076015013,G11000100076015013,110010076015013,0.5784700647,0.5784700647
G11000100076015014,110010076015014,G11000100076015011,110010076015011,0.0716300232,0
G11000100076015014,110010076015014,G11000100076015012,110010076015012,0.3463078673,0
G11000100076015014,110010076015014,G11000100076015014,110010076015014,0.1303738099,0
G11000100076015014,110010076015014,G11000100076015015,110010076015015,0.4435077987,1
G11000100076015014,110010076015014,G11000100076015024,110010076015024,0.0081805008,0
G11000100076015015,110010076015015,G11000100076015016,110010076015016,1,1
G11000100076015016,110010076015016,G11000100076015017,110010076015017,1,1
G11000100076015017,110010076015017,G11000100076015018,110010076015018,1,1
G11000100076015018,110010076015018,G11000100076015019,110010076015019,1,1
G11000100076015019,110010076015019,G11000100076015020,110010076015020,1,1
G11000100076015020,110010076015020,G11000100076015021,110010076015021,1,1
G11000100076015021,110010076015021,G11000100076015022,110010076015022,1,1
G11000100076015022,110010076015022,G11000100074011008,110010074011008,0.3449470996,0.3449470996
G11000100076015022,110010076015022,G11000100074011012,110010074011012,0.3908245166,0.3908245166
G11000100076015022,110010076015022,G11000100076015023,110010076015023,0.2642283838,0.2642283838
G11000100076031000,110010076031000,G11000100076031000,110010076031000,1,1
G11000100076031001,110010076031001,G11000100076031001,110010076031001,1,1
G11000100076031002,110010076031002,G11000100076031002,110010076031002,1,1
G11000100076031003,110010076031003,G11000100076031003,110010076031003,1,1
G11000100076031004,110010076031004,G11000100076031004,110010076031004,1,1
G11000100076031005,110010076031005,G11000100076031005,110010076031005,1,1
G11000100076031006,110010076031006,G11000100076031006,110010076031006,1,1
G11000100076032000,110010076032000,G11000100076032000,110010076032000,1,1
G11000100076032001,110010076032001,G11000100076032001,110010076032001,1,1
G11000100076032002,110010076032002,G11000100076032002,110010076032002,1,1
G11000100076032003,110010076032003,G11000100076032003,110010076032003,1,1
G11000100076032004,110010076032004,G11000100076032004,110010076032004,1,1
G11000100076032005,110010076032005,G11000100076032005,110010076032005,1,1
G11000100076032006,110010076032006,G11000100076032006,110010076032006,1,1
G11000100076032007,110010076032007,G11000100076032007,110010076032007,1,1
G11000100076032008,110010076032008,G11000100076032008,110010076032008,1,1
G11000100076032009,110010076032009,G11000100076032009,110010076032009,1,1
G11000100076032010,110010076032010,G11000100076032010,110010076032010,1,1
G11000100076032011,110010076032011,G11000100076032011,110010076032011,1,1
G11000100076033000,110010076033000,G11000100076033000,110010076033000,1,1
G11000100076033001,110010076033001,G11000100076033001,110010076033001,1,1
G11000100076033002,110010076033002,G11000100076033002,110010076033002,1,1
G11000100076033003,110010076033003,G11000100076033003,110010076033003,1,1
G11000100076033004,110010076033004,G11000100076033004,110010076033004,1,1
G11000100076033005,110010076033005,G11000100076033005,110010076033005,1,1
G11000100076033006,110010076033006,G11000100076033006,110010076033006,1,1
G11000100076033007,110010076033007,G11000100076033007,110010076033007,1,1
G11000100076033008,110010076033008,G11000100076033008,110010076033008,1,1
G11000100076033009,110010076033009,G11000100076033009,110010076033009,1,1
G11000100076033010,110010076033010,G11000100076033010,110010076033010,1,1
G11000100076033011,110010076033011,G11000100076033011,110010076033011,1,1
G11000100076033012,110010076033012,G11000100076033012,110010076033012,1,1
G11000100076034000,110010076034000,G11000100076034000,110010076034000,1,1
G11000100076034001,110010076034001,G11000100076034001,110010076034001,1,1
G11000100076034002,110010076034002,G11000100076034002,110010076034002,1,1
G11000100076034003,110010076034003,G11000100076034003,110010076034003,1,1
G11000100076034004,110010076034004,G11000100076034004,110010076034004,1,1
G11000100076034005,110010076034005,G11000100076034005,110010076034005,1,1
G11000100076034006,110010076034006,G11000100076034006,110010076034006,1,1
G11000100076034007,110010076034007,G11000100076034007,110010076034007,1,1
G11000100076034008,110010076034008,G11000100076034008,110010076034008,0.6713782941,0.85
G11000100076034008,110010076034008,G11000100076034009,110010076034009,0.3286217059,0.15
G11000100076041000,110010076041000,G11000100076041002,110010076041002,1,1
G11000100076041001,110010076041001,G11000100076041001,110010076041001,0.5808375635,0.2761904762
G11000100076041001,110010076041001,G11000100076041006,110010076041006,0.4191624365,0.7238095238
G11000100076041002,110010076041002,G11000100076041000,110010076041000,1,1
G11000100076041003,110010076041003,G11000100076041003,110010076041003,1,1
G11000100076041004,110010076041004,G11000100076041004,110010076041004,0.528229824,0.6545454545
G11000100076041004,110010076041004,G11000100076041007,110010076041007,0.471770176,0.3454545455
G11000100076041005,110010076041005,G11000100076041005,110010076041005,1,1
