blk1990gj,blk1990ge,blk2010gj,blk2010ge,parea,weight
G11000100072503B,11001007200503B,G11000100072002051,110010072002051,0.0249523169,0
G11000100072503B,11001007200503B,G11000100072002052,110010072002052,0.0032026977,0
G11000100072503B,11001007200503B,G11000100072002053,110010072002053,0.0023880618,0
G11000100072503B,11001007200503B,G11000100072002054,110010072002054,0.1203677718,0.1158157081
G11000100072503B,11001007200503B,G11000100072002056,110010072002056,0.0208989841,0
G11000100072503B,11001007200503B,G11000100072002062,110010072002062,0.1857210081,0
G11000100072504,11001007200504,G11000100072002057,110010072002057,1,1
G11000100072505,11001007200505,G11000100072002057,110010072002057,1,1
G11000100072506,11001007200506,G11000100072002031,110010072002031,0.7229082804,0.7229082804
G11000100072506,11001007200506,G11000100072002063,110010072002063,0.2770917196,0.2770917196
G11000100072507,11001007200507,G11000100072002030,110010072002030,1,1
G11000100072508,11001007200508,G11000100072002030,110010072002030,1,1
G11000100072509,11001007200509,G11000100072002057,110010072002057,1,1
G11000100072510,11001007200510,G11000100072002057,110010072002057,1,1
G11000100072511,11001007200511,G11000100072002057,110010072002057,1,1
G11000100072512,11001007200512,G11000100064002018,110010064002018,0.0430345845,0.0430345845
G11000100072512,11001007200512,G11000100072002057,110010072002057,0.9569654155,0.9569654155
G11000100072513,11001007200513,G11000100072002057,110010072002057,1,1
G11000100072514,11001007200514,G11000100072002062,110010072002062,1,1
G11000100072516,11001007200516,G11000100064002013,110010064002013,1,1
G1100010007301101,11001007301101,G11000100073011000,110010073011000,0.1216488118,0.1216488118
G1100010007301101,11001007301101,G11000100073011125,110010073011125,0.6077274458,0.6077274458
G1100010007301101,11001007301101,G11000100073011126,110010073011126,0.2706237425,0.2706237425
G1100010007301102,11001007301102,G11000100073011000,110010073011000,0.0878565351,0
G1100010007301102,11001007301102,G11000100073011001,110010073011001,0.2565264332,0.4950613935
G1100010007301102,11001007301102,G11000100073011002,110010073011002,0.002168843,0.0000043671
G1100010007301102,11001007301102,G11000100073011004,110010073011004,0.0576478811,0.0006882562
G1100010007301102,11001007301102,G11000100073011005,110010073011005,0.0024922224,0.0000042955
G1100010007301102,11001007301102,G11000100073011006,110010073011006,0.1494379678,0.0011627818
G1100010007301102,11001007301102,G11000100073011007,110010073011007,0.1410244597,0.5006258777
G1100010007301102,11001007301102,G11000100073011022,110010073011022,0.0981126337,0.0008899089
G1100010007301102,11001007301102,G11000100073011023,110010073011023,0.078799603,0.000734185
G1100010007301102,11001007301102,G11000100073011024,110010073011024,0.0683126291,0.0006145276
G1100010007301102,11001007301102,G11000100073011025,110010073011025,0.0193824472,0.0000930349
G1100010007301102,11001007301102,G11000100073011127,110010073011127,0.0060454453,0.0000162209
G1100010007301102,11001007301102,G11000100073011128,110010073011128,0.0050928023,0.0000125431
G1100010007301102,11001007301102,G11000100073011129,110010073011129,0.0069495532,0.0000199907
G1100010007301102,11001007301102,G11000100104002009,110010104002009,0.0129481565,0.000050816
G1100010007301102,11001007301102,G11000100104002010,110010104002010,0.0072023873,0.0000218012
G1100010007301103,11001007301103,G11000100073011001,110010073011001,0.0099517184,0.0134089461
G1100010007301103,11001007301103,G11000100073011002,110010073011002,0.0293490181,0.0196294804
G1100010007301103,11001007301103,G11000100073011004,110010073011004,0.0847538916,0.5793525013
G1100010007301103,11001007301103,G11000100073011005,110010073011005,0.0036640644,0.0000026241
G1100010007301103,11001007301103,G11000100073011006,110010073011006,0.21970364,0.0105599039
G1100010007301103,11001007301103,G11000100073011007,110010073011007,0.2073341038,0.3687695005
G1100010007301103,11001007301103,G11000100073011022,110010073011022,0.1442451545,0.000544088
G1100010007301103,11001007301103,G11000100073011023,110010073011023,0.1158511446,0.0004488333
G1100010007301103,11001007301103,G11000100073011024,110010073011024,0.1004331998,0.0003756599
G1100010007301103,11001007301103,G11000100073011025,110010073011025,0.028496066,0.0000568505
G1100010007301103,11001007301103,G11000100073011127,110010073011127,0.0088880113,0.006786294
G1100010007301103,11001007301103,G11000100073011128,110010073011128,0.0074874359,0.000007663
G1100010007301103,11001007301103,G11000100073011129,110010073011129,0.0102172303,0.0000122135
G1100010007301103,11001007301103,G11000100104002009,110010104002009,0.0190363744,0.0000310495
G1100010007301103,11001007301103,G11000100104002010,110010104002010,0.010588947,0.0000143919
G1100010007301104,11001007301104,G11000100073011001,110010073011001,0.0102190527,0.0010027097
G1100010007301104,11001007301104,G11000100073011002,110010073011002,0.0032742888,0.0000156578
G1100010007301104,11001007301104,G11000100073011004,110010073011004,0.0870306469,0.0051808787
G1100010007301104,11001007301104,G11000100073011005,110010073011005,0.0037624927,0.0024150643
G1100010007301104,11001007301104,G11000100073011006,110010073011006,0.2256055688,0.0838188293
G1100010007301104,11001007301104,G11000100073011007,110010073011007,0.212903748,0.6328106919
G1100010007301104,11001007301104,G11000100073011022,110010073011022,0.1481200317,0.0798918844
G1100010007301104,11001007301104,G11000100073011023,110010073011023,0.1189632697,0.0735297047
G1100010007301104,11001007301104,G11000100073011024,110010073011024,0.1031311505,0.0660922645
G1100010007301104,11001007301104,G11000100073011025,110010073011025,0.0292615597,0.018768369
G1100010007301104,11001007301104,G11000100073011127,110010073011127,0.0091267711,0.0052909622
G1100010007301104,11001007301104,G11000100073011128,110010073011128,0.0076885719,0.004934061
G1100010007301104,11001007301104,G11000100073011129,110010073011129,0.0104916971,0.0067323087
G1100010007301104,11001007301104,G11000100104002009,110010104002009,0.0195477511,0.0125401664
G1100010007301104,11001007301104,G11000100104002010,110010104002010,0.0108733993,0.0069764475
G1100010007301105A,11001007301105A,G11000100073011039,110010073011039,1,1
G1100010007301105B,11001007301105B,G11000100073011046,110010073011046,0.0015537473,0.0015537473
G1100010007301105B,11001007301105B,G11000100073011047,110010073011047,0.1995092255,0.1995092255
G1100010007301105B,11001007301105B,G11000100073011048,110010073011048,0.1412770199,0.1412770199
G1100010007301105B,11001007301105B,G11000100073011050,110010073011050,0.0097170587,0.0097170587
G1100010007301105B,11001007301105B,G11000100073011052,110010073011052,0.0194902347,0.0194902347
G1100010007301105B,11001007301105B,G11000100073011053,110010073011053,0.1065298982,0.1065298982
G1100010007301105B,11001007301105B,G11000100073011054,110010073011054,0.0103641612,0.0103641612
G1100010007301105B,11001007301105B,G11000100073011055,110010073011055,0.0202022228,0.0202022228
G1100010007301105B,11001007301105B,G11000100073011056,110010073011056,0.0063728192,0.0063728192
G1100010007301105B,11001007301105B,G11000100073011057,110010073011057,0.0103659148,0.0103659148
G1100010007301105B,11001007301105B,G11000100073011058,110010073011058,0.1305533573,0.1305533573
G1100010007301105B,11001007301105B,G11000100073011111,110010073011111,0.0084368831,0.0084368831
G1100010007301105B,11001007301105B,G11000100073011118,110010073011118,0.0701834338,0.0701834338
G1100010007301105B,11001007301105B,G11000100073011119,110010073011119,0.0221452838,0.0221452838
G1100010007301105B,11001007301105B,G11000100073011120,110010073011120,0.0047980279,0.0047980279
G1100010007301105B,11001007301105B,G11000100073011121,110010073011121,0.0068954115,0.0068954115
G1100010007301105B,11001007301105B,G11000100073011122,110010073011122,0.0148465293,0.0148465293
G1100010007301105B,11001007301105B,G11000100073011123,110010073011123,0.0280674111,0.0280674111
G1100010007301105B,11001007301105B,G11000100073011124,110010073011124,0.0719809406,0.0719809406
G1100010007301105B,11001007301105B,G11000100073011133,110010073011133,0.0014327444,0.0014327444
G1100010007301105B,11001007301105B,G11000100109002021,110010109002021,0.0128864509,0.0128864509
G1100010007301105B,11001007301105B,G11000100109002026,110010109002026,0.0020412663,0.0020412663
G1100010007301105B,11001007301105B,G11000100109002027,110010109002027,0.0717759576,0.0717759576
G1100010007301105B,11001007301105B,G11000100109002028,110010109002028,0.0053189394,0.0053189394
G1100010007301105B,11001007301105B,G11000100109002030,110010109002030,0.0232550606,0.0232550606
G1100010007301105C,11001007301105C,G11000100073011012,110010073011012,0.0130698713,0
G1100010007301105C,11001007301105C,G11000100073011013,110010073011013,0.0816552668,0
G1100010007301105C,11001007301105C,G11000100073011014,110010073011014,0.0728367448,0.1152386265
G1100010007301105C,11001007301105C,G11000100073011015,110010073011015,0.0031612991,0.0248619777
G1100010007301105C,11001007301105C,G11000100073011016,110010073011016,0.0018060186,0.0070554261
G1100010007301105C,11001007301105C,G11000100073011017,110010073011017,0.0090734036,0.0094072348
G1100010007301105C,11001007301105C,G11000100073011018,110010073011018,0.0070837936,0.0493879828
G1100010007301105C,11001007301105C,G11000100073011019,110010073011019,0.0048469675,0.0147827976
G1100010007301105C,11001007301105C,G11000100073011020,110010073011020,0.0287495008,0.064506753
G1100010007301105C,11001007301105C,G11000100073011021,110010073011021,0.0062826226,0.0000314861
G1100010007301105C,11001007301105C,G11000100073011026,110010073011026,0.0055788243,0.000032305
G1100010007301105C,11001007301105C,G11000100073011027,110010073011027,0.0004032407,0.000002342
G1100010007301105C,11001007301105C,G11000100073011028,110010073011028,0.0702366,0.0002199293
G1100010007301105C,11001007301105C,G11000100073011029,110010073011029,0.0028438386,0.0000165134
G1100010007301105C,11001007301105C,G11000100073011030,110010073011030,0.0021977314,0
G1100010007301105C,11001007301105C,G11000100073011031,110010073011031,0.0036441502,0.0000211614
G1100010007301105C,11001007301105C,G11000100073011032,110010073011032,0.0036952715,0.0000214562
G1100010007301105C,11001007301105C,G11000100073011034,110010073011034,0.0355147882,0
G1100010007301105C,11001007301105C,G11000100073011035,110010073011035,0.0076395506,0.0167986336
G1100010007301105C,11001007301105C,G11000100073011036,110010073011036,0.0037599835,0.0154547429
G1100010007301105C,11001007301105C,G11000100073011037,110010073011037,0.0108081733,0.0000582411
G1100010007301105C,11001007301105C,G11000100073011038,110010073011038,0.0067933941,0.0000394467
G1100010007301105C,11001007301105C,G11000100073011039,110010073011039,0.0506639572,0.013566644
G1100010007301105C,11001007301105C,G11000100073011040,110010073011040,0.0057373286,0
G1100010007301105C,11001007301105C,G11000100073011041,110010073011041,0.0038351065,0.003023754
G1100010007301105C,11001007301105C,G11000100073011042,110010073011042,0.0198432076,0.0110870982
G1100010007301105C,11001007301105C,G11000100073011043,110010073011043,0.0124527894,0.0016798634
G1100010007301105C,11001007301105C,G11000100073011044,110010073011044,0.0143561613,0.021502251
G1100010007301105C,11001007301105C,G11000100073011045,110010073011045,0.0146696849,0
G1100010007301105C,11001007301105C,G11000100073011063,110010073011063,0.0384798476,0.1189343259
G1100010007301105C,11001007301105C,G11000100073011064,110010073011064,0.002722826,0.0077273715
G1100010007301105C,11001007301105C,G11000100073011065,110010073011065,0.0109334648,0
G1100010007301105C,11001007301105C,G11000100073011066,110010073011066,0.081513453,0.2751616184
G1100010007301105C,11001007301105C,G11000100073011067,110010073011067,0.0072980475,0
G1100010007301105C,11001007301105C,G11000100073011068,110010073011068,0.0034966697,0
G1100010007301105C,11001007301105C,G11000100073011069,110010073011069,0.00866291,0
G1100010007301105C,11001007301105C,G11000100073011070,110010073011070,0.0108054491,0
G1100010007301105C,11001007301105C,G11000100073011071,110010073011071,0.0253758643,0
G1100010007301105C,11001007301105C,G11000100073011072,110010073011072,0.0176046523,0.0000814939
G1100010007301105C,11001007301105C,G11000100073011073,110010073011073,0.0117276224,0
G1100010007301105C,11001007301105C,G11000100073011078,110010073011078,0.0158172273,0.0346051852
G1100010007301105C,11001007301105C,G11000100073011079,110010073011079,0.0341062317,0
G1100010007301105C,11001007301105C,G11000100073011080,110010073011080,0.0004859999,0
G1100010007301105C,11001007301105C,G11000100073011081,110010073011081,0.0223701771,0.0070554261
G1100010007301105C,11001007301105C,G11000100073011082,110010073011082,0.0434927756,0.0507318735
G1100010007301105C,11001007301105C,G11000100073011083,110010073011083,0.0191663339,0
G1100010007301105C,11001007301105C,G11000100073011084,110010073011084,0.0195254679,0
G1100010007301105C,11001007301105C,G11000100073011085,110010073011085,0.0123642516,0
G1100010007301105C,11001007301105C,G11000100073011086,110010073011086,0.0072148756,0
G1100010007301105C,11001007301105C,G11000100073011087,110010073011087,0.03853504,0
G1100010007301105C,11001007301105C,G11000100073011088,110010073011088,0.0002981924,0
G1100010007301105C,11001007301105C,G11000100073011089,110010073011089,0.0107284096,0
G1100010007301105C,11001007301105C,G11000100073011090,110010073011090,0.0030129695,0
G1100010007301105C,11001007301105C,G11000100073011091,110010073011091,0.0043119077,0
G1100010007301105C,11001007301105C,G11000100073011094,110010073011094,0.0101688198,0
G1100010007301105C,11001007301105C,G11000100073011095,110010073011095,0.0034759725,0
G1100010007301105C,11001007301105C,G11000100073011096,110010073011096,0.0009283058,0
G1100010007301105C,11001007301105C,G11000100073011131,110010073011131,0.0070516445,0.0000409462
G1100010007301105C,11001007301105C,G11000100073011132,110010073011132,0.0041800417,0.000124215
G1100010007301105C,11001007301105C,G11000100073011134,110010073011134,0.003045165,0.0090712621
G1100010007301105C,11001007301105C,G11000100073011135,110010073011135,0.0031593827,0.0201583603
G1100010007301105C,11001007301105C,G11000100073011136,110010073011136,0.0028753717,0.0154547429
G1100010007301105C,11001007301105C,G11000100073011137,110010073011137,0.0001318486,0
G1100010007301105C,11001007301105C,G11000100073011138,110010073011138,0.004234485,0.0282217044
G1100010007301105C,11001007301105C,G11000100073011139,110010073011139,0.0001640441,0
G1100010007301105C,11001007301105C,G11000100073011140,110010073011140,0.0021494381,0.0151187702
G1100010007301105C,11001007301105C,G11000100073011141,110010073011141,0.0012678925,0.0060475081
G1100010007301105C,11001007301105C,G11000100073011142,110010073011142,0.0038776507,0.0426685293
G1100010007301106A,11001007301106A,G11000100073011097,110010073011097,0.9176954733,0.9176954733
G1100010007301106A,11001007301106A,G11000100073011101,110010073011101,0.0823045267,0.0823045267
G1100010007301106B,11001007301106B,G11000100073011101,110010073011101,0.0480071122,0.1498877684
G1100010007301106B,11001007301106B,G11000100073011102,110010073011102,0.2311453549,0.4328900796
G1100010007301106B,11001007301106B,G11000100073011103,110010073011103,0.4590309676,0.28918349
G1100010007301106B,11001007301106B,G11000100073011104,110010073011104,0.2618165654,0.1280386619
G1100010007301107A,11001007301107A,G11000100073011046,110010073011046,0.0072067411,0
G1100010007301107A,11001007301107A,G11000100073011047,110010073011047,0.0481423743,0
G1100010007301107A,11001007301107A,G11000100073011049,110010073011049,0.0018915595,0
G1100010007301107A,11001007301107A,G11000100073011051,110010073011051,0.0105766065,0
G1100010007301107A,11001007301107A,G11000100073011058,110010073011058,0.019174299,0
G1100010007301107A,11001007301107A,G11000100073011059,110010073011059,0.0062256835,0
G1100010007301107A,11001007301107A,G11000100073011060,110010073011060,0.0032421935,0
G1100010007301107A,11001007301107A,G11000100073011061,110010073011061,0.0322573059,0
G1100010007301107A,11001007301107A,G11000100073011062,110010073011062,0.020037764,0
G1100010007301107A,11001007301107A,G11000100073011074,110010073011074,0.0190096695,0
G1100010007301107A,11001007301107A,G11000100073011075,110010073011075,0.0015186233,0
G1100010007301107A,11001007301107A,G11000100073011076,110010073011076,0.0054428534,0
G1100010007301107A,11001007301107A,G11000100073011077,110010073011077,0.0147528205,0
G1100010007301107A,11001007301107A,G11000100073011092,110010073011092,0.0139498317,0
G1100010007301107A,11001007301107A,G11000100073011093,110010073011093,0.0317230999,0
G1100010007301107A,11001007301107A,G11000100073011097,110010073011097,0.0962343518,0.8167252183
G1100010007301107A,11001007301107A,G11000100073011098,110010073011098,0.0100558396,0.1466669673
G1100010007301107A,11001007301107A,G11000100073011099,110010073011099,0.0009508195,0
G1100010007301107A,11001007301107A,G11000100073011100,110010073011100,0.0052681445,0
G1100010007301107A,11001007301107A,G11000100073011102,110010073011102,0.0023518502,0
G1100010007301107A,11001007301107A,G11000100073011103,110010073011103,0.0007156344,0
G1100010007301107A,11001007301107A,G11000100073011104,110010073011104,0.0002620633,0
G1100010007301107A,11001007301107A,G11000100073011105,110010073011105,0.0069681963,0
G1100010007301107A,11001007301107A,G11000100073011106,110010073011106,0.0140002285,0
G1100010007301107A,11001007301107A,G11000100073011107,110010073011107,0.002842379,0
G1100010007301107A,11001007301107A,G11000100073011108,110010073011108,0.0181495642,0.0000745115
G1100010007301107A,11001007301107A,G11000100073011109,110010073011109,0.3190385636,0.0365333028
G1100010007301107A,11001007301107A,G11000100073011110,110010073011110,0.0430187006,0
G1100010007301107A,11001007301107A,G11000100073011111,110010073011111,0.0515290386,0
G1100010007301107A,11001007301107A,G11000100073011112,110010073011112,0.051428245,0
G1100010007301107A,11001007301107A,G11000100073011113,110010073011113,0.0531820534,0
G1100010007301107A,11001007301107A,G11000100073011114,110010073011114,0.0222149054,0
G1100010007301107A,11001007301107A,G11000100073011115,110010073011115,0.0158581902,0
G1100010007301107A,11001007301107A,G11000100073011116,110010073011116,0.0077241481,0
G1100010007301107A,11001007301107A,G11000100073011117,110010073011117,0.0212204087,0
G1100010007301107A,11001007301107A,G11000100073011118,110010073011118,0.0079257353,0
G1100010007301107A,11001007301107A,G11000100073011130,110010073011130,0.0139095142,0
G1100010007301107B,11001007301107B,G11000100073011101,110010073011101,0.0480071122,0.0039971843
G1100010007301107B,11001007301107B,G11000100073011102,110010073011102,0.2311453549,0.1591952904
G1100010007301107B,11001007301107B,G11000100073011103,110010073011103,0.4590309676,0.8019303707
G1100010007301107B,11001007301107B,G11000100073011104,110010073011104,0.2618165654,0.0348771547
G1100010007301108A,11001007301108A,G11000100073011046,110010073011046,0.0072067411,0
G1100010007301108A,11001007301108A,G11000100073011047,110010073011047,0.0481423743,0
G1100010007301108A,11001007301108A,G11000100073011049,110010073011049,0.0018915595,0
G1100010007301108A,11001007301108A,G11000100073011051,110010073011051,0.0105766065,0
G1100010007301108A,11001007301108A,G11000100073011058,110010073011058,0.019174299,0
G1100010007301108A,11001007301108A,G11000100073011059,110010073011059,0.0062256835,0
G1100010007301108A,11001007301108A,G11000100073011060,110010073011060,0.0032421935,0
G1100010007301108A,11001007301108A,G11000100073011061,110010073011061,0.0322573059,0
G1100010007301108A,11001007301108A,G11000100073011062,110010073011062,0.020037764,0
G1100010007301108A,11001007301108A,G11000100073011074,110010073011074,0.0190096695,0
G1100010007301108A,11001007301108A,G11000100073011075,110010073011075,0.0015186233,0
G1100010007301108A,11001007301108A,G11000100073011076,110010073011076,0.0054428534,0
G1100010007301108A,11001007301108A,G11000100073011077,110010073011077,0.0147528205,0
G1100010007301108A,11001007301108A,G11000100073011092,110010073011092,0.0139498317,0
G1100010007301108A,11001007301108A,G11000100073011093,110010073011093,0.0317230999,0
G1100010007301108A,11001007301108A,G11000100073011097,110010073011097,0.0962343518,0.9878888572
G1100010007301108A,11001007301108A,G11000100073011098,110010073011098,0.0100558396,0.0001168251
G1100010007301108A,11001007301108A,G11000100073011099,110010073011099,0.0009508195,0
G1100010007301108A,11001007301108A,G11000100073011100,110010073011100,0.0052681445,0
G1100010007301108A,11001007301108A,G11000100073011102,110010073011102,0.0023518502,0
G1100010007301108A,11001007301108A,G11000100073011103,110010073011103,0.0007156344,0
G1100010007301108A,11001007301108A,G11000100073011104,110010073011104,0.0002620633,0
G1100010007301108A,11001007301108A,G11000100073011105,110010073011105,0.0069681963,0
G1100010007301108A,11001007301108A,G11000100073011106,110010073011106,0.0140002285,0
G1100010007301108A,11001007301108A,G11000100073011107,110010073011107,0.002842379,0
G1100010007301108A,11001007301108A,G11000100073011108,110010073011108,0.0181495642,0.0000241384
G1100010007301108A,11001007301108A,G11000100073011109,110010073011109,0.3190385636,0.0119701793
G1100010007301108A,11001007301108A,G11000100073011110,110010073011110,0.0430187006,0
G1100010007301108A,11001007301108A,G11000100073011111,110010073011111,0.0515290386,0
G1100010007301108A,11001007301108A,G11000100073011112,110010073011112,0.051428245,0
G1100010007301108A,11001007301108A,G11000100073011113,110010073011113,0.0531820534,0
G1100010007301108A,11001007301108A,G11000100073011114,110010073011114,0.0222149054,0
G1100010007301108A,11001007301108A,G11000100073011115,110010073011115,0.0158581902,0
G1100010007301108A,11001007301108A,G11000100073011116,110010073011116,0.0077241481,0
G1100010007301108A,11001007301108A,G11000100073011117,110010073011117,0.0212204087,0
G1100010007301108A,11001007301108A,G11000100073011118,110010073011118,0.0079257353,0
G1100010007301108A,11001007301108A,G11000100073011130,110010073011130,0.0139095142,0
G1100010007301108B,11001007301108B,G11000100073011101,110010073011101,0.0480071122,0.0051412929
G1100010007301108B,11001007301108B,G11000100073011102,110010073011102,0.2311453549,0.0247543735
G1100010007301108B,11001007301108B,G11000100073011103,110010073011103,0.4590309676,0.0491596468
G1100010007301108B,11001007301108B,G11000100073011104,110010073011104,0.2618165654,0.9209446868
G1100010007301109,11001007301109,G11000100073011046,110010073011046,0.0072067411,0
G1100010007301109,11001007301109,G11000100073011047,110010073011047,0.0481423743,0
G1100010007301109,11001007301109,G11000100073011049,110010073011049,0.0018915595,0
G1100010007301109,11001007301109,G11000100073011051,110010073011051,0.0105766065,0
G1100010007301109,11001007301109,G11000100073011058,110010073011058,0.019174299,0
G1100010007301109,11001007301109,G11000100073011059,110010073011059,0.0062256835,0
G1100010007301109,11001007301109,G11000100073011060,110010073011060,0.0032421935,0
G1100010007301109,11001007301109,G11000100073011061,110010073011061,0.0322573059,0
G1100010007301109,11001007301109,G11000100073011062,110010073011062,0.020037764,0
G1100010007301109,11001007301109,G11000100073011074,110010073011074,0.0190096695,0
G1100010007301109,11001007301109,G11000100073011075,110010073011075,0.0015186233,0
G1100010007301109,11001007301109,G11000100073011076,110010073011076,0.0054428534,0
G1100010007301109,11001007301109,G11000100073011077,110010073011077,0.0147528205,0
G1100010007301109,11001007301109,G11000100073011092,110010073011092,0.0139498317,0
G1100010007301109,11001007301109,G11000100073011093,110010073011093,0.0317230999,0
G1100010007301109,11001007301109,G11000100073011097,110010073011097,0.0962343518,0.9991441886
G1100010007301109,11001007301109,G11000100073011098,110010073011098,0.0100558396,0.0000082282
G1100010007301109,11001007301109,G11000100073011099,110010073011099,0.0009508195,0
G1100010007301109,11001007301109,G11000100073011100,110010073011100,0.0052681445,0
G1100010007301109,11001007301109,G11000100073011102,110010073011102,0.0023518502,0
G1100010007301109,11001007301109,G11000100073011103,110010073011103,0.0007156344,0
G1100010007301109,11001007301109,G11000100073011104,110010073011104,0.0002620633,0
G1100010007301109,11001007301109,G11000100073011105,110010073011105,0.0069681963,0
G1100010007301109,11001007301109,G11000100073011106,110010073011106,0.0140002285,0
G1100010007301109,11001007301109,G11000100073011107,110010073011107,0.002842379,0
G1100010007301109,11001007301109,G11000100073011108,110010073011108,0.0181495642,0.0000017005
G1100010007301109,11001007301109,G11000100073011109,110010073011109,0.3190385636,0.0008458827
G1100010007301109,11001007301109,G11000100073011110,110010073011110,0.0430187006,0
G1100010007301109,11001007301109,G11000100073011111,110010073011111,0.0515290386,0
G1100010007301109,11001007301109,G11000100073011112,110010073011112,0.051428245,0
G1100010007301109,11001007301109,G11000100073011113,110010073011113,0.0531820534,0
G1100010007301109,11001007301109,G11000100073011114,110010073011114,0.0222149054,0
G1100010007301109,11001007301109,G11000100073011115,110010073011115,0.0158581902,0
G1100010007301109,11001007301109,G11000100073011116,110010073011116,0.0077241481,0
G1100010007301109,11001007301109,G11000100073011117,110010073011117,0.0212204087,0
G1100010007301109,11001007301109,G11000100073011118,110010073011118,0.0079257353,0
G1100010007301109,11001007301109,G11000100073011130,110010073011130,0.0139095142,0
G1100010007301110,11001007301110,G11000100073011046,110010073011046,0.0072067411,0
G1100010007301110,11001007301110,G11000100073011047,110010073011047,0.0481423743,0
G1100010007301110,11001007301110,G11000100073011049,110010073011049,0.0018915595,0
G1100010007301110,11001007301110,G11000100073011051,110010073011051,0.0105766065,0
G1100010007301110,11001007301110,G11000100073011058,110010073011058,0.019174299,0
G1100010007301110,11001007301110,G11000100073011059,110010073011059,0.0062256835,0
G1100010007301110,11001007301110,G11000100073011060,110010073011060,0.0032421935,0
G1100010007301110,11001007301110,G11000100073011061,110010073011061,0.0322573059,0
G1100010007301110,11001007301110,G11000100073011062,110010073011062,0.020037764,0
G1100010007301110,11001007301110,G11000100073011074,110010073011074,0.0190096695,0
G1100010007301110,11001007301110,G11000100073011075,110010073011075,0.0015186233,0
G1100010007301110,11001007301110,G11000100073011076,110010073011076,0.0054428534,0
G1100010007301110,11001007301110,G11000100073011077,110010073011077,0.0147528205,0
G1100010007301110,11001007301110,G11000100073011092,110010073011092,0.0139498317,0
G1100010007301110,11001007301110,G11000100073011093,110010073011093,0.0317230999,0
G1100010007301110,11001007301110,G11000100073011097,110010073011097,0.0962343518,0.1896137856
G1100010007301110,11001007301110,G11000100073011098,110010073011098,0.0100558396,0.0077964501
G1100010007301110,11001007301110,G11000100073011099,110010073011099,0.0009508195,0
G1100010007301110,11001007301110,G11000100073011100,110010073011100,0.0052681445,0
G1100010007301110,11001007301110,G11000100073011102,110010073011102,0.0023518502,0
G1100010007301110,11001007301110,G11000100073011103,110010073011103,0.0007156344,0
G1100010007301110,11001007301110,G11000100073011104,110010073011104,0.0002620633,0
G1100010007301110,11001007301110,G11000100073011105,110010073011105,0.0069681963,0
G1100010007301110,11001007301110,G11000100073011106,110010073011106,0.0140002285,0
G1100010007301110,11001007301110,G11000100073011107,110010073011107,0.002842379,0
G1100010007301110,11001007301110,G11000100073011108,110010073011108,0.0181495642,0.0016112203
G1100010007301110,11001007301110,G11000100073011109,110010073011109,0.3190385636,0.8009785441
G1100010007301110,11001007301110,G11000100073011110,110010073011110,0.0430187006,0
G1100010007301110,11001007301110,G11000100073011111,110010073011111,0.0515290386,0
G1100010007301110,11001007301110,G11000100073011112,110010073011112,0.051428245,0
G1100010007301110,11001007301110,G11000100073011113,110010073011113,0.0531820534,0
G1100010007301110,11001007301110,G11000100073011114,110010073011114,0.0222149054,0
G1100010007301110,11001007301110,G11000100073011115,110010073011115,0.0158581902,0
G1100010007301110,11001007301110,G11000100073011116,110010073011116,0.0077241481,0
G1100010007301110,11001007301110,G11000100073011117,110010073011117,0.0212204087,0
G1100010007301110,11001007301110,G11000100073011118,110010073011118,0.0079257353,0
G1100010007301110,11001007301110,G11000100073011130,110010073011130,0.0139095142,0
G1100010007301111,11001007301111,G11000100073011046,110010073011046,0.0072067411,0
G1100010007301111,11001007301111,G11000100073011047,110010073011047,0.0481423743,0
G1100010007301111,11001007301111,G11000100073011049,110010073011049,0.0018915595,0
G1100010007301111,11001007301111,G11000100073011051,110010073011051,0.0105766065,0
G1100010007301111,11001007301111,G11000100073011058,110010073011058,0.019174299,0
G1100010007301111,11001007301111,G11000100073011059,110010073011059,0.0062256835,0
G1100010007301111,11001007301111,G11000100073011060,110010073011060,0.0032421935,0
G1100010007301111,11001007301111,G11000100073011061,110010073011061,0.0322573059,0
G1100010007301111,11001007301111,G11000100073011062,110010073011062,0.020037764,0
G1100010007301111,11001007301111,G11000100073011074,110010073011074,0.0190096695,0
G1100010007301111,11001007301111,G11000100073011075,110010073011075,0.0015186233,0
G1100010007301111,11001007301111,G11000100073011076,110010073011076,0.0054428534,0
G1100010007301111,11001007301111,G11000100073011077,110010073011077,0.0147528205,0
G1100010007301111,11001007301111,G11000100073011092,110010073011092,0.0139498317,0
G1100010007301111,11001007301111,G11000100073011093,110010073011093,0.0317230999,0
G1100010007301111,11001007301111,G11000100073011097,110010073011097,0.0962343518,0.1928399178
G1100010007301111,11001007301111,G11000100073011098,110010073011098,0.0100558396,0.0077627224
G1100010007301111,11001007301111,G11000100073011099,110010073011099,0.0009508195,0
G1100010007301111,11001007301111,G11000100073011100,110010073011100,0.0052681445,0
G1100010007301111,11001007301111,G11000100073011102,110010073011102,0.0023518502,0
G1100010007301111,11001007301111,G11000100073011103,110010073011103,0.0007156344,0
G1100010007301111,11001007301111,G11000100073011104,110010073011104,0.0002620633,0
G1100010007301111,11001007301111,G11000100073011105,110010073011105,0.0069681963,0
G1100010007301111,11001007301111,G11000100073011106,110010073011106,0.0140002285,0
G1100010007301111,11001007301111,G11000100073011107,110010073011107,0.002842379,0
